 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,1,0,0,0,1,1
01:00 - 02:00,2,1,0,1,1,0,0
02:00 - 03:00,2,0,2,1,1,0,0
03:00 - 04:00,5,3,1,1,1,0,2
04:00 - 05:00,2,1,0,1,2,1,1
05:00 - 06:00,0,1,0,2,1,0,1
06:00 - 07:00,1,0,0,3,1,1,1
07:00 - 08:00,0,0,0,1,1,0,7
08:00 - 09:00,2,2,0,8,2,1,5
09:00 - 10:00,4,2,0,7,2,7,4
10:00 - 11:00,1,0,2,3,0,3,2
11:00 - 12:00,4,0,3,1,1,6,6
12:00 - 13:00,2,2,3,0,1,3,3
13:00 - 14:00,4,1,1,5,0,3,10
14:00 - 15:00,3,14,3,3,4,2,3
15:00 - 16:00,6,5,13,4,7,7,1
16:00 - 17:00,9,2,4,0,0,1,5
17:00 - 18:00,4,6,1,5,2,3,5
18:00 - 19:00,3,0,2,1,0,6,1
19:00 - 20:00,1,1,2,1,0,2,2
20:00 - 21:00,2,7,0,0,2,0,16
21:00 - 22:00,2,2,0,0,0,0,1
22:00 - 23:00,0,0,0,1,18,1,2
23:00 - 00:00,0,0,3,0,0,1,1
