 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,4,1,0,4,0,0
01:00 - 02:00,1,0,1,1,0,1,0
02:00 - 03:00,0,0,5,1,1,1,0
03:00 - 04:00,0,0,3,1,2,1,0
04:00 - 05:00,2,2,2,3,2,1,0
05:00 - 06:00,2,4,3,2,1,1,0
06:00 - 07:00,3,1,1,3,2,0,0
07:00 - 08:00,1,3,2,1,2,0,0
08:00 - 09:00,2,4,4,1,1,1,2
09:00 - 10:00,5,3,2,3,5,0,1
10:00 - 11:00,8,9,2,4,4,1,0
11:00 - 12:00,3,7,6,3,18,0,1
12:00 - 13:00,2,5,5,4,5,0,0
13:00 - 14:00,4,9,9,3,3,0,2
14:00 - 15:00,5,0,7,2,4,1,0
15:00 - 16:00,3,6,5,6,3,3,0
16:00 - 17:00,3,0,2,9,4,1,1
17:00 - 18:00,5,2,1,8,5,2,0
18:00 - 19:00,7,4,1,3,6,1,1
19:00 - 20:00,7,3,0,3,3,1,0
20:00 - 21:00,13,1,3,2,0,0,0
21:00 - 22:00,6,5,0,1,1,0,1
22:00 - 23:00,0,1,2,0,0,1,1
23:00 - 00:00,0,2,0,1,1,0,0
