Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
DOSGI-285,13376355,DOSGI,Bug,false,Open,,2021-05-03 10:53:01,
DOSGI-284,13314565,DOSGI,Bug,false,Open,,2020-07-01 22:59:28,
DOSGI-283,13255263,DOSGI,Bug,false,Closed,Fixed,2019-09-06 13:14:47,2019-09-06 13:15:46
DOSGI-282,13255261,DOSGI,Bug,false,Closed,Fixed,2019-09-06 13:13:13,2019-09-06 13:15:39
DOSGI-280,13234904,DOSGI,Bug,false,Resolved,Fixed,2019-05-22 13:36:00,2019-05-28 10:42:12
DOSGI-279,13221604,DOSGI,New Feature,false,Resolved,Fixed,2019-03-14 07:31:19,2019-05-28 09:26:55
DOSGI-278,13169524,DOSGI,Improvement,false,Resolved,Fixed,2018-07-02 12:55:52,2018-07-02 12:59:47
DOSGI-277,13124606,DOSGI,New Feature,false,Open,,2017-12-13 08:36:53,
DOSGI-276,13103914,DOSGI,Bug,false,Open,,2017-09-21 12:28:02,
DOSGI-275,13102912,DOSGI,Bug,false,Resolved,Fixed,2017-09-18 09:47:20,2017-09-18 09:48:46
DOSGI-274,13102569,DOSGI,Improvement,false,Resolved,Fixed,2017-09-15 13:32:10,2017-09-15 18:09:55
DOSGI-273,13102563,DOSGI,Improvement,false,Resolved,Fixed,2017-09-15 13:00:26,2017-09-15 13:31:23
DOSGI-272,13093518,DOSGI,Bug,false,Open,,2017-08-09 15:31:49,
DOSGI-271,13093500,DOSGI,Bug,false,Open,,2017-08-09 14:52:39,
DOSGI-270,13085897,DOSGI,New Feature,false,Resolved,Fixed,2017-07-10 10:14:29,2017-07-10 10:15:42
DOSGI-269,13085461,DOSGI,Improvement,false,Resolved,Fixed,2017-07-07 09:21:19,2017-07-10 10:11:11
DOSGI-268,13085453,DOSGI,Improvement,false,Resolved,Fixed,2017-07-07 09:01:21,2017-07-10 10:11:04
DOSGI-267,13074374,DOSGI,Bug,false,Resolved,Fixed,2017-05-24 00:09:16,2017-07-13 12:42:45
DOSGI-266,13069972,DOSGI,New Feature,false,Resolved,Fixed,2017-05-08 11:53:52,2017-07-10 10:12:47
DOSGI-265,13063125,DOSGI,Bug,false,Resolved,Fixed,2017-04-11 09:02:41,2017-04-11 09:03:37
DOSGI-264,13062900,DOSGI,Bug,false,Resolved,Fixed,2017-04-10 13:52:25,2017-05-12 06:44:11
DOSGI-263,13062853,DOSGI,Bug,false,Resolved,Fixed,2017-04-10 10:34:35,2017-04-10 13:49:39
DOSGI-262,13062849,DOSGI,Bug,false,Resolved,Fixed,2017-04-10 10:16:09,2017-04-13 06:45:56
DOSGI-261,13059027,DOSGI,New Feature,false,Resolved,Fixed,2017-03-24 20:32:36,2017-05-12 06:45:05
DOSGI-260,13058834,DOSGI,Improvement,false,Resolved,Fixed,2017-03-24 09:00:24,2017-05-08 17:26:28
DOSGI-259,13050237,DOSGI,Bug,false,Closed,Cannot Reproduce,2017-03-11 09:09:40,2017-07-12 06:10:14
DOSGI-258,13042002,DOSGI,Bug,false,Resolved,Fixed,2017-02-10 08:58:55,2017-02-10 09:09:00
