Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
FTPSERVER-504,13420658,FTPSERVER,Bug,false,Open,,2022-01-04 20:01:44,
FTPSERVER-503,13382666,FTPSERVER,Bug,false,Open,,2021-06-08 09:12:45,
FTPSERVER-502,13382345,FTPSERVER,Bug,false,Open,,2021-06-06 17:46:34,
FTPSERVER-501,13375629,FTPSERVER,Bug,false,Open,,2021-04-28 15:47:26,
FTPSERVER-500,13360983,FTPSERVER,Bug,false,Resolved,Fixed,2021-02-25 15:35:33,2021-02-26 02:39:02
FTPSERVER-499,13336481,FTPSERVER,Bug,false,Open,,2020-10-21 13:35:56,
FTPSERVER-498,13335110,FTPSERVER,Improvement,false,Open,,2020-10-13 02:34:32,
FTPSERVER-497,13319160,FTPSERVER,Bug,false,Open,,2020-07-24 11:43:55,
FTPSERVER-496,13268777,FTPSERVER,Bug,false,Resolved,Incomplete,2019-11-16 08:05:28,2020-04-15 15:02:40
FTPSERVER-495,13261901,FTPSERVER,Bug,false,Open,,2019-10-12 01:59:11,
FTPSERVER-494,13232173,FTPSERVER,Improvement,false,Resolved,Fixed,2019-05-08 08:10:21,2019-05-08 19:43:26
FTPSERVER-493,13231948,FTPSERVER,Improvement,false,Resolved,Fixed,2019-05-07 08:04:58,2019-05-07 11:08:40
FTPSERVER-492,13231946,FTPSERVER,Improvement,false,Resolved,Fixed,2019-05-07 08:02:50,2019-05-07 11:08:10
FTPSERVER-491,13218054,FTPSERVER,Bug,false,Resolved,Fixed,2019-02-26 09:32:43,2020-04-15 14:38:40
FTPSERVER-490,12826538,FTPSERVER,Bug,false,Open,,2015-05-01 12:32:48,
FTPSERVER-489,13211952,FTPSERVER,Bug,false,Open,,2019-01-25 22:49:22,
FTPSERVER-488,13197113,FTPSERVER,Bug,false,Open,,2018-11-08 12:23:34,
FTPSERVER-487,13157356,FTPSERVER,Bug,false,Resolved,Fixed,2018-05-05 12:31:44,2018-11-13 00:12:23
FTPSERVER-486,13152925,FTPSERVER,Bug,false,Open,,2018-04-17 08:14:33,
