Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
FINCN-352,13403594,FINCN,Improvement,false,Closed,Fixed,2021-09-27 16:05:58,2021-09-27 16:42:42
FINCN-351,13397998,FINCN,Improvement,false,Open,,2021-08-29 06:00:20,
FINCN-350,13395944,FINCN,Improvement,false,Open,,2021-08-18 16:49:59,
FINCN-349,13394355,FINCN,Improvement,false,Open,,2021-08-10 06:19:30,
FINCN-348,13394225,FINCN,Improvement,false,Open,,2021-08-09 12:23:43,
FINCN-347,13394222,FINCN,Improvement,false,Resolved,Fixed,2021-08-09 12:17:15,2021-08-09 12:21:22
FINCN-346,13394213,FINCN,Bug,false,Resolved,Fixed,2021-08-09 12:00:54,2021-08-09 12:01:13
FINCN-345,13394211,FINCN,New Feature,false,Resolved,Fixed,2021-08-09 11:55:55,2021-08-09 11:57:52
FINCN-344,13394205,FINCN,New Feature,false,Resolved,Fixed,2021-08-09 11:50:10,2021-08-09 11:50:25
FINCN-343,13394198,FINCN,New Feature,false,Resolved,Fixed,2021-08-09 11:47:20,2021-08-09 11:50:18
FINCN-342,13394192,FINCN,New Feature,false,Resolved,Fixed,2021-08-09 11:42:00,2021-08-09 11:42:13
FINCN-341,13394187,FINCN,New Feature,false,Resolved,Fixed,2021-08-09 11:36:14,2021-08-09 11:38:36
FINCN-340,13394184,FINCN,Improvement,false,Closed,Invalid,2021-08-09 11:27:59,2021-08-09 11:30:30
FINCN-339,13394183,FINCN,New Feature,false,Resolved,Fixed,2021-08-09 11:20:26,2021-08-09 11:34:05
FINCN-338,13394182,FINCN,New Feature,false,Resolved,Fixed,2021-08-09 11:18:26,2021-08-09 11:19:01
FINCN-337,13393914,FINCN,Improvement,false,Open,,2021-08-06 15:19:01,
FINCN-336,13393806,FINCN,Bug,false,Open,,2021-08-06 00:20:26,
FINCN-335,13392409,FINCN,Improvement,false,Open,,2021-07-28 19:59:55,
FINCN-328,13388296,FINCN,Improvement,false,Open,,2021-07-08 06:04:16,
FINCN-327,13384989,FINCN,Improvement,false,Open,,2021-06-21 18:05:40,
FINCN-326,13383645,FINCN,New Feature,false,Open,,2021-06-13 23:46:06,
FINCN-325,13383626,FINCN,Improvement,false,Open,,2021-06-13 13:08:24,
FINCN-324,13377500,FINCN,Improvement,false,Open,,2021-05-09 08:42:18,
FINCN-323,13374336,FINCN,Improvement,false,Open,,2021-04-22 09:03:16,
FINCN-322,13373278,FINCN,Improvement,false,Open,,2021-04-18 06:58:14,
FINCN-321,13373273,FINCN,Improvement,false,Open,,2021-04-18 06:22:49,
FINCN-320,13371970,FINCN,Improvement,false,Open,,2021-04-13 07:37:50,
FINCN-319,13371958,FINCN,Bug,false,Open,,2021-04-13 06:34:37,
FINCN-318,13368339,FINCN,New Feature,false,Open,,2021-03-29 09:46:43,
