Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
RNG-166,13404460,RNG,Bug,false,Resolved,Fixed,2021-10-01 10:03:34,2021-10-01 18:32:30
RNG-165,13404095,RNG,Bug,false,Resolved,Fixed,2021-09-29 15:26:55,2021-10-01 18:33:27
RNG-164,13401544,RNG,Improvement,false,Resolved,Fixed,2021-09-16 06:49:02,2021-09-27 00:35:37
RNG-163,13395302,RNG,Improvement,false,Closed,Implemented,2021-08-15 07:14:19,2021-08-17 07:10:38
RNG-162,13395113,RNG,New Feature,false,Closed,Implemented,2021-08-13 12:18:47,2021-08-15 07:08:13
RNG-161,13395079,RNG,Improvement,false,Open,,2021-08-13 08:22:40,
RNG-160,13394859,RNG,Improvement,false,Reopened,,2021-08-12 09:27:54,
RNG-159,13393801,RNG,Bug,false,Closed,Fixed,2021-08-05 22:36:30,2021-08-08 21:56:54
RNG-158,13393230,RNG,New Feature,false,Closed,Implemented,2021-08-03 08:46:28,2021-08-15 07:08:44
RNG-157,13391655,RNG,Improvement,false,Closed,Implemented,2021-07-24 06:27:18,2021-07-24 06:34:52
RNG-156,13391577,RNG,New Feature,false,Closed,Implemented,2021-07-23 13:55:19,2021-07-25 09:12:22
RNG-155,13388816,RNG,Improvement,false,Closed,Implemented,2021-07-10 13:45:32,2021-07-11 07:25:15
RNG-154,13388407,RNG,Improvement,false,Closed,Implemented,2021-07-08 13:47:29,2021-07-09 09:45:52
RNG-153,13388363,RNG,Improvement,false,Closed,Implemented,2021-07-08 10:43:50,2021-07-08 12:08:09
RNG-152,13388340,RNG,Improvement,false,Closed,Implemented,2021-07-08 09:08:28,2021-07-10 13:27:38
RNG-151,13387746,RNG,Improvement,false,Closed,Implemented,2021-07-05 14:16:26,2021-07-08 09:00:18
RNG-150,13387534,RNG,Improvement,false,Closed,Implemented,2021-07-04 07:56:13,2021-07-08 09:01:02
RNG-149,13387314,RNG,New Feature,false,Closed,Abandoned,2021-07-02 12:43:53,2021-07-08 08:59:30
RNG-148,13386712,RNG,Bug,false,Closed,Not A Problem,2021-06-30 08:26:14,2021-08-02 11:16:05
RNG-147,13385619,RNG,New Feature,false,Closed,Implemented,2021-06-24 12:07:46,2021-06-30 08:19:20
RNG-146,13385606,RNG,Bug,false,Closed,Fixed,2021-06-24 11:35:36,2021-08-02 11:15:19
RNG-145,13383727,RNG,New Feature,false,Closed,Implemented,2021-06-14 13:17:04,2021-06-16 07:49:06
RNG-144,13383286,RNG,Bug,false,Closed,Fixed,2021-06-10 23:34:09,2021-06-11 12:07:03
RNG-143,13382441,RNG,New Feature,false,Closed,Implemented,2021-06-07 11:05:45,2021-06-09 16:52:15
RNG-142,13382251,RNG,Improvement,false,Open,,2021-06-05 01:07:38,
RNG-141,13382140,RNG,Bug,false,Open,,2021-06-04 12:47:26,
RNG-140,13381971,RNG,New Feature,false,Closed,Implemented,2021-06-03 18:06:54,2021-07-17 11:03:29
RNG-139,13381110,RNG,Task,false,Closed,Fixed,2021-05-29 13:31:57,2021-05-29 19:57:24
RNG-138,13380410,RNG,New Feature,false,Closed,Implemented,2021-05-25 22:14:23,2021-07-20 11:11:30
RNG-137,13380220,RNG,New Feature,false,Closed,Implemented,2021-05-25 00:58:49,2021-07-23 13:04:48
RNG-136,13378688,RNG,New Feature,false,Closed,Implemented,2021-05-16 22:54:47,2021-05-24 19:08:04
RNG-135,13376211,RNG,New Feature,false,Closed,Implemented,2021-05-01 13:03:39,2021-05-11 21:46:25
RNG-134,13376097,RNG,New Feature,false,Closed,Implemented,2021-04-30 15:48:43,2021-05-06 19:56:34
RNG-133,13375837,RNG,New Feature,false,Closed,Implemented,2021-04-29 12:39:30,2021-05-03 19:49:51
RNG-132,13374942,RNG,Task,false,Closed,Implemented,2021-04-25 19:48:23,2021-08-02 11:06:20
RNG-131,13374734,RNG,New Feature,false,Closed,Implemented,2021-04-23 21:23:11,2021-04-29 12:31:29
RNG-130,13371884,RNG,Bug,false,Closed,Fixed,2021-04-12 21:21:57,2021-04-15 22:04:02
RNG-129,13371791,RNG,Improvement,false,Closed,Implemented,2021-04-12 12:50:05,2021-04-15 22:02:27
RNG-128,13370734,RNG,Improvement,false,Closed,Implemented,2021-04-09 20:17:26,2021-04-13 07:47:28
RNG-127,13369264,RNG,Task,false,Open,,2021-04-02 08:32:13,
RNG-126,13271035,RNG,Improvement,false,Closed,Implemented,2019-11-27 15:42:46,2019-11-28 17:15:58
RNG-125,13270501,RNG,Task,false,Closed,Implemented,2019-11-25 17:20:30,2021-08-02 11:14:27
RNG-124,13270184,RNG,Improvement,false,Closed,Implemented,2019-11-22 21:48:21,2019-11-25 21:49:07
RNG-123,13268952,RNG,Improvement,false,Closed,Implemented,2019-11-17 21:30:24,2021-08-02 11:13:33
RNG-122,13260864,RNG,Improvement,false,Closed,Implemented,2019-10-07 11:22:04,2019-10-07 14:22:01
RNG-121,13260197,RNG,Improvement,false,Closed,Implemented,2019-10-02 22:10:34,2019-10-07 14:22:28
RNG-120,13259776,RNG,Improvement,false,Closed,Implemented,2019-09-30 22:58:29,2019-10-02 16:25:15
RNG-119,13259084,RNG,New Feature,false,Closed,Implemented,2019-09-26 15:15:38,2019-09-26 17:09:19
RNG-118,13259040,RNG,New Feature,false,Closed,Implemented,2019-09-26 12:43:51,2019-09-30 10:17:34
RNG-117,13258775,RNG,Improvement,false,Closed,Implemented,2019-09-25 11:24:50,2019-09-26 16:42:51
RNG-116,13258386,RNG,Improvement,false,Closed,Implemented,2019-09-23 19:15:28,2019-09-25 12:14:44
RNG-115,13254297,RNG,Bug,false,Closed,Implemented,2019-09-02 20:19:34,2019-09-03 08:49:12
RNG-114,13254066,RNG,Improvement,false,Closed,Implemented,2019-08-31 14:43:30,2019-09-10 19:33:19
RNG-113,13251322,RNG,Improvement,false,Open,,2019-08-16 19:23:34,
RNG-112,13249124,RNG,New Feature,false,Closed,Implemented,2019-08-06 13:09:06,2019-08-28 11:20:10
RNG-111,13249121,RNG,Improvement,false,Closed,Implemented,2019-08-06 12:59:40,2019-09-17 11:09:54
RNG-110,13246027,RNG,Improvement,false,Closed,Implemented,2019-07-19 16:03:29,2019-07-31 21:48:12
