Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
UNOMI-543,13420819,UNOMI,Bug,false,In Progress,,2022-01-05 14:00:34,
UNOMI-542,13420616,UNOMI,Improvement,false,Open,,2022-01-04 16:27:31,
UNOMI-541,13420564,UNOMI,Improvement,false,Resolved,Fixed,2022-01-04 10:44:44,2022-01-04 13:28:16
UNOMI-540,13420012,UNOMI,Test,false,Resolved,Fixed,2021-12-30 11:00:20,2021-12-30 13:37:09
UNOMI-539,13419576,UNOMI,Bug,false,Resolved,Fixed,2021-12-27 17:06:54,2021-12-28 10:03:32
UNOMI-538,13417986,UNOMI,Improvement,false,Open,,2021-12-16 13:14:12,
UNOMI-537,13417759,UNOMI,Improvement,false,Open,,2021-12-15 15:45:44,
UNOMI-536,13415819,UNOMI,Improvement,false,Open,,2021-12-07 13:11:54,
UNOMI-535,13415287,UNOMI,Improvement,false,Closed,Fixed,2021-12-03 14:11:55,2021-12-03 21:40:31
UNOMI-534,13414387,UNOMI,Task,false,Resolved,Fixed,2021-11-29 19:43:03,2022-01-05 13:30:02
UNOMI-533,13413112,UNOMI,Improvement,false,Open,,2021-11-22 09:43:07,
UNOMI-532,13412584,UNOMI,Bug,false,Resolved,Fixed,2021-11-18 16:59:29,2021-11-22 17:07:26
UNOMI-531,13412546,UNOMI,Task,false,Open,,2021-11-18 13:58:31,
UNOMI-530,13412441,UNOMI,Bug,false,Open,,2021-11-18 06:02:38,
UNOMI-529,13412296,UNOMI,Bug,false,Open,,2021-11-17 15:09:23,
UNOMI-528,13411271,UNOMI,Bug,false,Resolved,Fixed,2021-11-11 13:03:33,2021-11-17 12:45:24
UNOMI-527,13411202,UNOMI,Bug,false,Resolved,Fixed,2021-11-11 06:26:39,2021-11-18 10:43:22
UNOMI-526,13411094,UNOMI,Bug,false,Open,,2021-11-10 15:24:02,
UNOMI-525,13410869,UNOMI,Improvement,false,Closed,Fixed,2021-11-09 14:44:02,2021-11-18 22:17:55
UNOMI-524,13410630,UNOMI,Task,false,Closed,Fixed,2021-11-08 14:14:01,2021-11-08 14:14:26
UNOMI-523,13410240,UNOMI,Bug,false,In Progress,,2021-11-05 12:02:49,
UNOMI-522,13408739,UNOMI,Bug,false,Open,,2021-10-27 16:12:01,
UNOMI-521,13408470,UNOMI,Bug,false,Resolved,Fixed,2021-10-26 13:56:30,2021-12-29 13:45:20
UNOMI-520,13408467,UNOMI,Improvement,false,Resolved,Fixed,2021-10-26 13:46:08,2021-11-15 08:55:39
UNOMI-519,13408447,UNOMI,Bug,false,Open,,2021-10-26 12:10:58,
UNOMI-518,13407630,UNOMI,Bug,false,Closed,Fixed,2021-10-20 21:03:51,2021-10-21 16:50:02
UNOMI-517,13406239,UNOMI,Improvement,false,Closed,Fixed,2021-10-12 22:21:45,2021-11-02 21:14:47
UNOMI-516,13405930,UNOMI,Bug,false,Resolved,Fixed,2021-10-11 12:36:13,2021-10-18 12:44:58
UNOMI-515,13405432,UNOMI,Bug,false,Resolved,Fixed,2021-10-07 14:32:34,2021-10-12 12:15:39
UNOMI-514,13405225,UNOMI,Task,false,Resolved,Fixed,2021-10-06 15:08:57,2021-11-29 09:53:41
UNOMI-513,13404349,UNOMI,Bug,false,Resolved,Fixed,2021-09-30 17:50:30,2021-10-01 13:44:54
UNOMI-512,13404035,UNOMI,Bug,false,Open,,2021-09-29 09:44:37,
UNOMI-511,13403515,UNOMI,Improvement,false,Open,,2021-09-27 12:00:26,
UNOMI-510,13402666,UNOMI,Bug,false,Resolved,Fixed,2021-09-22 09:50:02,2021-11-05 10:40:55
UNOMI-509,13401808,UNOMI,Task,false,Resolved,Fixed,2021-09-17 08:07:20,2021-11-29 09:53:34
UNOMI-508,13400279,UNOMI,New Feature,false,Resolved,Fixed,2021-09-09 15:55:54,2021-11-29 09:53:23
UNOMI-507,13399745,UNOMI,Improvement,false,Closed,Fixed,2021-09-07 10:22:39,2021-09-13 12:15:33
UNOMI-504,13395089,UNOMI,Bug,false,Resolved,Fixed,2021-08-13 09:02:13,2021-08-16 09:09:47
UNOMI-503,13394849,UNOMI,Bug,false,Resolved,Fixed,2021-08-12 08:23:14,2021-08-16 09:48:11
UNOMI-502,13394409,UNOMI,Bug,false,Resolved,Fixed,2021-08-10 09:45:17,2021-08-16 09:42:58
UNOMI-501,13394268,UNOMI,New Feature,false,Open,,2021-08-09 17:54:00,
UNOMI-500,13391518,UNOMI,Bug,false,Closed,Fixed,2021-07-23 09:19:49,2021-07-23 09:56:28
UNOMI-499,13391392,UNOMI,Bug,false,Closed,Fixed,2021-07-22 15:58:14,2021-07-23 09:57:13
UNOMI-498,13387241,UNOMI,Bug,false,Closed,Fixed,2021-07-02 09:22:42,2021-07-23 09:57:53
UNOMI-497,13387041,UNOMI,Bug,false,Closed,Fixed,2021-07-01 12:25:44,2021-07-09 13:07:33
UNOMI-496,13387038,UNOMI,Bug,false,Closed,Fixed,2021-07-01 12:17:37,2021-07-09 13:04:12
UNOMI-495,13387037,UNOMI,Bug,false,Resolved,Fixed,2021-07-01 12:07:42,2021-07-09 13:09:49
UNOMI-494,13386984,UNOMI,Improvement,false,Closed,Fixed,2021-07-01 07:54:18,2021-07-23 10:15:55
UNOMI-493,13386980,UNOMI,Bug,false,Closed,Fixed,2021-07-01 07:41:48,2021-07-09 13:02:29
UNOMI-492,13383725,UNOMI,Improvement,false,Closed,Fixed,2021-06-14 13:09:55,2021-07-01 07:20:15
UNOMI-491,13382462,UNOMI,Bug,false,Resolved,Fixed,2021-06-07 12:05:43,2021-09-21 07:20:37
UNOMI-489,13381263,UNOMI,Wish,false,Open,,2021-05-31 11:08:18,
UNOMI-488,13380863,UNOMI,Improvement,false,Closed,Fixed,2021-05-27 21:08:06,2021-06-10 15:07:59
UNOMI-485,13377912,UNOMI,Bug,false,Open,,2021-05-11 16:38:12,
UNOMI-484,13376997,UNOMI,Improvement,false,Closed,Fixed,2021-05-06 08:52:25,2021-07-23 10:19:11
UNOMI-483,13376817,UNOMI,Improvement,false,Open,,2021-05-05 15:27:05,
UNOMI-482,13376777,UNOMI,New Feature,false,Resolved,Fixed,2021-05-05 11:07:57,2021-08-09 12:50:16
UNOMI-481,13376592,UNOMI,Bug,false,Closed,Fixed,2021-05-04 16:31:03,2021-05-05 09:01:08
UNOMI-480,13376591,UNOMI,Bug,false,Closed,Fixed,2021-05-04 16:28:07,2021-05-05 09:00:53
