Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
MINVOKER-294,13416755,MINVOKER,New Feature,false,Open,,2021-12-11 08:37:25,
MINVOKER-293,13407843,MINVOKER,Bug,false,Open,,2021-10-21 21:09:12,
MINVOKER-292,13407064,MINVOKER,Task,false,Closed,Fixed,2021-10-18 12:07:31,2021-11-30 22:47:25
MINVOKER-291,13404857,MINVOKER,Bug,false,Closed,Duplicate,2021-10-04 20:25:45,2021-12-17 20:39:46
MINVOKER-290,13404853,MINVOKER,Improvement,false,Closed,Done,2021-10-04 20:02:57,2021-10-04 20:39:19
MINVOKER-289,13404221,MINVOKER,Wish,false,Open,,2021-09-30 08:02:33,
MINVOKER-288,13402073,MINVOKER,Bug,false,Open,,2021-09-19 20:23:09,
MINVOKER-287,13402021,MINVOKER,Bug,false,Resolved,Fixed,2021-09-18 18:17:00,2021-12-17 20:37:20
MINVOKER-286,13401880,MINVOKER,Improvement,false,Closed,Fixed,2021-09-17 13:49:32,2021-12-01 22:32:20
MINVOKER-285,13401675,MINVOKER,Improvement,false,Closed,Fixed,2021-09-16 14:17:42,2021-12-01 00:34:35
MINVOKER-284,13401662,MINVOKER,Improvement,false,Open,,2021-09-16 12:55:52,
MINVOKER-283,13397653,MINVOKER,Bug,false,Closed,Information Provided,2021-08-26 22:08:46,2021-10-20 19:58:43
MINVOKER-282,13396521,MINVOKER,Bug,false,Closed,Not A Problem,2021-08-22 08:30:19,2021-11-30 23:35:00
MINVOKER-281,13389714,MINVOKER,Dependency upgrade,false,Resolved,Fixed,2021-07-14 22:28:21,2021-08-07 04:42:42
MINVOKER-280,13389680,MINVOKER,Improvement,false,Closed,Fixed,2021-07-14 17:57:33,2021-07-14 21:40:14
MINVOKER-279,13377417,MINVOKER,Bug,false,Closed,Fixed,2021-05-08 10:36:12,2021-05-08 13:34:33
MINVOKER-278,13358528,MINVOKER,Bug,false,Closed,Cannot Reproduce,2021-02-14 10:43:04,2021-11-30 22:48:33
MINVOKER-277,13357640,MINVOKER,Dependency upgrade,false,Closed,Fixed,2021-02-08 23:12:29,2021-02-08 23:44:08
MINVOKER-276,13357636,MINVOKER,Dependency upgrade,false,Closed,Fixed,2021-02-08 22:12:07,2021-02-08 23:11:41
MINVOKER-274,13348296,MINVOKER,Improvement,false,Resolved,Fixed,2020-12-29 12:17:22,2021-08-08 04:54:17
MINVOKER-273,13348262,MINVOKER,Bug,false,Resolved,Fixed,2020-12-29 08:51:25,2021-07-06 06:43:28
