Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
JBID-111,629728,JBID,Feature Request,Closed,Done,23/05/2009 06:29,23/05/2009 12:50
JBID-66,629857,JBID,Bug,Closed,Done,22/03/2009 11:31,22/03/2009 11:32
JBID-24,629891,JBID,Feature Request,Closed,Done,30/08/2008 18:45,30/08/2008 18:46
JBID-9,630006,JBID,Feature Request,Closed,Done,11/07/2008 03:30,11/07/2008 03:30
JBID-176,629622,JBID,Task,Closed,Done,26/08/2009 04:20,26/08/2009 04:21
JBID-172,629626,JBID,Task,Closed,Done,24/08/2009 22:44,24/08/2009 23:23
JBID-40,629877,JBID,Feature Request,Closed,Done,04/02/2009 02:16,28/10/2009 01:18
JBID-10,630005,JBID,Task,Resolved,Done,11/07/2008 03:54,13/01/2009 21:00
JBID-145,629701,JBID,Feature Request,Closed,Done,30/07/2009 03:04,01/08/2009 00:47
JBID-143,629703,JBID,Bug,Closed,Done,24/07/2009 05:19,24/07/2009 05:20
JBID-39,629878,JBID,Feature Request,Closed,Done,03/02/2009 05:44,03/02/2009 05:44
JBID-28,629887,JBID,Feature Request,Resolved,Done,05/09/2008 18:07,13/01/2009 21:01
JBID-14,630001,JBID,Feature Request,Closed,Done,12/07/2008 00:32,12/07/2008 00:33
JBID-221,629491,JBID,Release,Closed,Done,21/11/2009 14:40,21/11/2009 14:47
JBID-220,629492,JBID,Release,Closed,Done,21/11/2009 13:23,21/11/2009 14:43
JBID-174,629624,JBID,Release,Closed,Done,25/08/2009 00:10,25/08/2009 12:31
JBID-112,629727,JBID,Task,Closed,Done,23/05/2009 06:40,26/05/2009 23:43
JBID-69,629854,JBID,Feature Request,Resolved,Done,24/03/2009 15:33,24/04/2009 16:14
JBID-42,629875,JBID,Feature Request,Closed,Done,04/02/2009 02:17,30/04/2009 11:38
JBID-41,629876,JBID,Feature Request,Closed,Done,04/02/2009 02:16,25/05/2009 15:27
JBID-13,630002,JBID,Feature Request,Closed,Done,12/07/2008 00:27,12/07/2008 00:32
JBID-2,630013,JBID,Task,Closed,Done,25/06/2008 01:48,25/06/2008 02:22
JBID-233,629483,JBID,Bug,Closed,Done,06/01/2010 22:55,08/01/2010 03:59
JBID-232,629484,JBID,Feature Request,Resolved,Done,16/12/2009 02:41,27/12/2009 05:11
JBID-227,629485,JBID,Bug,Closed,Done,02/12/2009 19:44,03/12/2009 00:53
JBID-226,629486,JBID,Release,Closed,Done,28/11/2009 01:49,28/11/2009 10:11
JBID-225,629487,JBID,Bug,Closed,Done,23/11/2009 01:23,24/11/2009 04:34
JBID-224,629488,JBID,Bug,Closed,Done,22/11/2009 01:01,25/12/2009 06:16
JBID-223,629489,JBID,Bug,Closed,Done,22/11/2009 00:35,24/11/2009 03:29
JBID-222,629490,JBID,Bug,Resolved,Done,21/11/2009 22:36,22/11/2009 00:29
JBID-215,629493,JBID,Task,Closed,Done,17/11/2009 19:19,17/11/2009 19:34
JBID-214,629494,JBID,Task,Closed,Done,10/11/2009 02:42,10/11/2009 02:52
JBID-213,629495,JBID,Task,Closed,Done,10/11/2009 01:13,20/11/2009 10:06
JBID-212,629496,JBID,Task,Closed,Done,10/11/2009 01:11,20/11/2009 10:06
JBID-211,629497,JBID,Bug,Closed,Done,09/11/2009 08:20,17/01/2010 02:38
JBID-210,629498,JBID,Bug,Closed,Done,05/11/2009 07:54,21/11/2009 13:08
