Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
JBASM-5,654066,JBASM,Task,Resolved,Done,14/07/2008 13:05,31/07/2008 23:36
JBASM-17,654055,JBASM,Feature Request,Resolved,Done,02/11/2008 15:45,02/11/2008 19:03
JBASM-42,653980,JBASM,Task,Open,,21/05/2013 20:11,
JBASM-41,653981,JBASM,Feature Request,Open,,20/03/2013 01:42,
JBASM-40,653982,JBASM,Release,Open,,16/11/2012 14:14,
JBASM-39,653983,JBASM,Task,Open,,11/06/2012 20:30,
JBASM-38,653984,JBASM,Enhancement,Open,,29/10/2011 07:58,
JBASM-37,653985,JBASM,Task,Open,,06/04/2010 00:42,
JBASM-36,653986,JBASM,Feature Request,Resolved,Done,30/01/2010 04:41,08/04/2010 23:57
JBASM-35,653987,JBASM,Feature Request,Open,,20/01/2010 04:38,
JBASM-34,653988,JBASM,Release,Resolved,Done,19/01/2010 05:15,19/01/2010 08:51
JBASM-33,653989,JBASM,Feature Request,Closed,Done,30/12/2009 11:37,20/01/2010 04:39
JBASM-32,653990,JBASM,Task,Open,,15/05/2009 22:03,
JBASM-31,653991,JBASM,Feature Request,Resolved,Done,15/05/2009 03:20,15/05/2009 03:35
JBASM-30,653992,JBASM,Bug,Resolved,Done,15/05/2009 02:15,15/05/2009 03:36
JBASM-29,653993,JBASM,Release,Resolved,Done,05/04/2009 10:53,07/04/2009 05:47
JBASM-28,653994,JBASM,Bug,Closed,Done,13/02/2009 05:36,14/02/2009 00:48
JBASM-27,653995,JBASM,Feature Request,Resolved,Done,01/01/2009 22:43,02/01/2009 14:35
JBASM-26,653996,JBASM,Bug,Resolved,Done,13/12/2008 18:29,16/12/2008 00:54
JBASM-25,653997,JBASM,Feature Request,Resolved,Done,18/11/2008 06:18,05/04/2009 10:52
JBASM-24,653998,JBASM,Bug,Resolved,Done,15/11/2008 23:29,19/12/2008 01:24
JBASM-23,653999,JBASM,Task,Closed,Out of Date,13/11/2008 23:32,01/02/2013 05:03
JBASM-22,654050,JBASM,Release,Resolved,Done,12/11/2008 02:03,12/11/2008 05:02
JBASM-21,654051,JBASM,Task,Resolved,Done,04/11/2008 23:27,04/11/2008 23:33
JBASM-20,654052,JBASM,Bug,Resolved,Done,02/11/2008 19:40,02/11/2008 20:25
JBASM-19,654053,JBASM,Bug,Resolved,Done,02/11/2008 19:19,02/11/2008 19:22
JBASM-18,654054,JBASM,Task,Resolved,Done,02/11/2008 15:47,02/11/2008 19:06
JBASM-16,654056,JBASM,Bug,Resolved,Done,29/10/2008 00:32,02/11/2008 18:57
JBASM-15,654057,JBASM,Task,Resolved,Done,26/10/2008 16:17,02/11/2008 19:35
JBASM-14,654058,JBASM,Release,Resolved,Done,22/10/2008 22:54,25/10/2008 20:20
JBASM-13,654059,JBASM,Feature Request,Resolved,Done,02/10/2008 07:49,02/10/2008 17:32
JBASM-12,654060,JBASM,Feature Request,Resolved,Done,03/09/2008 16:46,22/10/2008 22:54
JBASM-10,654061,JBASM,Release,Resolved,Done,01/08/2008 06:06,05/08/2008 02:32
JBASM-9,654062,JBASM,Task,Resolved,Done,01/08/2008 05:47,01/08/2008 06:19
JBASM-8,654063,JBASM,Patch,Reopened,,06/07/2008 14:36,
JBASM-7,654064,JBASM,Task,Resolved,Done,19/07/2008 01:42,19/07/2008 01:44
JBASM-6,654065,JBASM,Task,Open,,17/07/2008 12:47,
JBASM-4,654067,JBASM,Feature Request,Resolved,Done,08/07/2008 19:26,01/08/2008 06:06
JBASM-3,654068,JBASM,Feature Request,Resolved,Done,11/06/2008 19:03,25/10/2008 09:34
JBASM-2,654069,JBASM,Patch,Reopened,,09/12/2005 10:46,
JBASM-1,654070,JBASM,Release,Closed,Done,13/04/2008 06:07,13/04/2008 06:14
