Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
JBJPA-31,592193,JBJPA,Task,Resolved,Done,04/06/2010 00:19,04/06/2010 00:25
JBJPA-39,592186,JBJPA,Bug,Open,,19/09/2013 02:00,
JBJPA-38,592187,JBJPA,Bug,Open,,19/09/2013 01:20,
JBJPA-37,592188,JBJPA,Feature Request,Open,,15/03/2013 09:11,
JBJPA-36,592189,JBJPA,Bug,Closed,Rejected,08/05/2012 09:59,08/05/2012 10:52
JBJPA-34,592190,JBJPA,Bug,Open,,11/01/2011 02:42,
JBJPA-26,592198,JBJPA,Task,Resolved,Out of Date,03/03/2010 05:14,08/05/2012 15:45
JBJPA-33,592191,JBJPA,Task,Resolved,Out of Date,25/11/2010 00:01,10/01/2013 07:48
JBJPA-32,592192,JBJPA,Bug,Resolved,Done,25/10/2010 22:13,11/01/2011 10:28
JBJPA-30,592194,JBJPA,Task,Resolved,Done,03/06/2010 23:58,04/06/2010 00:19
JBJPA-29,592195,JBJPA,Bug,Resolved,Done,03/06/2010 23:15,03/06/2010 23:17
JBJPA-28,592196,JBJPA,Task,Resolved,Done,28/05/2010 22:52,29/05/2010 00:37
JBJPA-27,592197,JBJPA,Task,Resolved,Out of Date,21/04/2010 03:38,10/01/2013 07:55
JBJPA-25,592199,JBJPA,Release,Resolved,Done,23/02/2010 07:28,03/03/2010 03:01
JBJPA-23,592250,JBJPA,Bug,Open,,18/02/2010 08:45,
JBJPA-21,592251,JBJPA,Feature Request,Resolved,Done,18/02/2010 03:59,03/03/2010 03:00
JBJPA-20,592252,JBJPA,Component  Upgrade,Resolved,Done,18/02/2010 00:39,03/03/2010 02:54
JBJPA-19,592253,JBJPA,Bug,Resolved,Rejected,20/01/2010 02:14,05/02/2010 22:01
JBJPA-17,592254,JBJPA,Feature Request,Open,,04/11/2009 19:29,
JBJPA-16,592255,JBJPA,Bug,Resolved,Done,14/10/2009 18:25,14/10/2009 19:33
JBJPA-15,592256,JBJPA,Feature Request,Resolved,Done,08/10/2009 01:59,16/11/2009 17:41
JBJPA-10,592261,JBJPA,Bug,Resolved,Done,19/02/2009 19:47,19/02/2009 19:55
JBJPA-14,592257,JBJPA,Bug,Resolved,Done,15/04/2009 17:08,07/05/2009 16:03
JBJPA-13,592258,JBJPA,Component  Upgrade,Resolved,Done,08/04/2009 18:38,07/05/2009 16:00
JBJPA-12,592259,JBJPA,Feature Request,Resolved,Rejected,01/04/2009 23:28,02/04/2009 04:15
JBJPA-11,592260,JBJPA,Component  Upgrade,Resolved,Done,21/02/2009 00:56,21/02/2009 01:34
JBJPA-9,592262,JBJPA,Feature Request,Resolved,Done,18/02/2009 16:17,07/10/2009 14:45
JBJPA-8,592263,JBJPA,Task,Resolved,Done,05/02/2009 19:37,05/02/2009 19:45
JBJPA-7,592264,JBJPA,Patch,Resolved,Done,04/02/2009 20:39,07/05/2009 16:19
JBJPA-6,592265,JBJPA,Bug,Resolved,Done,14/01/2009 21:08,20/02/2009 00:17
JBJPA-5,592266,JBJPA,Bug,Open,,16/01/2009 06:14,
JBJPA-4,592267,JBJPA,Bug,Resolved,Done,10/01/2009 18:38,10/01/2009 19:40
JBJPA-3,592268,JBJPA,Bug,Resolved,Done,21/11/2008 18:05,21/11/2008 18:07
JBJPA-2,592269,JBJPA,Bug,Resolved,Done,06/11/2008 18:19,06/11/2008 18:49
JBJPA-1,592270,JBJPA,Bug,Reopened,,18/01/2009 00:06,
