Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
CAPEDWARF-99,691473,CAPEDWARF,Feature Request,Resolved,Done,24/01/2013 02:11,11/02/2013 05:12
CAPEDWARF-9,691563,CAPEDWARF,Task,Resolved,Out of Date,18/01/2012 19:03,16/05/2012 18:28
CAPEDWARF-8,691564,CAPEDWARF,Feature Request,Resolved,Done,16/01/2012 17:55,30/10/2012 17:48
CAPEDWARF-40,691532,CAPEDWARF,Task,Resolved,Done,14/08/2012 18:07,02/01/2013 18:09
CAPEDWARF-7,691565,CAPEDWARF,Task,Resolved,Done,15/01/2012 09:39,21/08/2012 19:13
CAPEDWARF-6,691566,CAPEDWARF,Bug,Resolved,Done,13/01/2012 23:42,13/01/2012 23:44
CAPEDWARF-50,691522,CAPEDWARF,Feature Request,Resolved,Done,15/10/2012 18:40,10/11/2012 05:25
CAPEDWARF-39,691533,CAPEDWARF,Feature Request,Resolved,Done,14/08/2012 18:04,14/11/2012 23:21
CAPEDWARF-38,691534,CAPEDWARF,Feature Request,Open,,14/08/2012 18:01,
CAPEDWARF-37,691535,CAPEDWARF,Feature Request,Open,,14/08/2012 17:58,
CAPEDWARF-36,691536,CAPEDWARF,Feature Request,Resolved,Done,14/08/2012 17:54,14/11/2012 18:57
CAPEDWARF-35,691537,CAPEDWARF,Feature Request,Resolved,Done,14/08/2012 17:53,30/10/2012 17:58
CAPEDWARF-49,691523,CAPEDWARF,Feature Request,Resolved,Done,15/10/2012 18:39,07/05/2013 20:10
CAPEDWARF-48,691524,CAPEDWARF,Feature Request,Resolved,Partially Completed,15/10/2012 18:33,17/11/2012 00:02
CAPEDWARF-47,691525,CAPEDWARF,Task,Resolved,Done,15/10/2012 15:44,15/10/2012 20:40
CAPEDWARF-171,691401,CAPEDWARF,Task,Resolved,Done,07/05/2013 20:55,07/05/2013 22:21
CAPEDWARF-46,691526,CAPEDWARF,Task,Open,,04/10/2012 17:26,
