Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
BGBUILD-4,693504,BGBUILD,Task,Closed,Done,13/11/2009 17:42,10/05/2010 17:28
BGBUILD-3,693505,BGBUILD,Task,Closed,Done,13/11/2009 17:38,01/10/2010 02:19
BGBUILD-2,693506,BGBUILD,Task,Closed,Out of Date,13/11/2009 17:36,19/12/2009 00:37
BGBUILD-32,693476,BGBUILD,Task,Closed,Done,11/07/2010 16:12,13/07/2010 15:28
BGBUILD-302,693211,BGBUILD,Feature Request,Resolved,Done,05/09/2011 17:49,12/12/2011 17:57
BGBUILD-372,693141,BGBUILD,Bug,Open,,15/08/2012 23:17,
BGBUILD-139,693371,BGBUILD,Feature Request,Closed,Duplicate Issue,21/01/2011 05:16,17/02/2011 21:25
BGBUILD-289,693224,BGBUILD,Bug,Resolved,Done,03/08/2011 04:56,20/08/2011 21:20
BGBUILD-175,693335,BGBUILD,Task,Closed,Done,04/03/2011 00:27,04/03/2011 18:46
BGBUILD-325,693188,BGBUILD,Task,Resolved,Done,13/12/2011 02:33,13/12/2011 19:52
BGBUILD-328,693185,BGBUILD,Task,Resolved,Done,14/12/2011 22:37,21/12/2011 22:57
BGBUILD-88,693420,BGBUILD,Bug,Closed,Done,08/11/2010 17:32,10/11/2010 18:12
BGBUILD-7,693501,BGBUILD,Task,Closed,Done,17/11/2009 20:51,17/11/2009 20:53
BGBUILD-87,693421,BGBUILD,Task,Closed,Done,06/11/2010 02:43,11/11/2010 21:24
BGBUILD-70,693438,BGBUILD,Feature Request,Closed,Done,26/10/2010 20:42,28/10/2010 23:28
BGBUILD-114,693395,BGBUILD,Task,Closed,Done,13/12/2010 22:25,14/12/2010 04:40
BGBUILD-6,693502,BGBUILD,Task,Closed,Done,13/11/2009 17:37,10/02/2010 22:11
BGBUILD-113,693396,BGBUILD,Feature Request,Closed,Done,10/12/2010 17:01,12/12/2010 22:18
BGBUILD-69,693439,BGBUILD,Feature Request,Closed,Duplicate Issue,26/10/2010 03:00,02/11/2010 15:07
BGBUILD-5,693503,BGBUILD,Task,Closed,Done,13/11/2009 17:43,11/01/2011 04:28
