Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
GTNMGMT-60,678401,GTNMGMT,Bug,Resolved,Duplicate Issue,17/09/2013 20:08,18/09/2013 15:50
GTNMGMT-59,678402,GTNMGMT,Bug,Resolved,Done,27/06/2013 22:45,09/07/2013 06:44
GTNMGMT-58,678403,GTNMGMT,Enhancement,Open,,13/05/2013 21:47,
GTNMGMT-57,678404,GTNMGMT,Feature Request,Closed,Duplicate Issue,01/04/2013 23:50,02/04/2013 02:43
GTNMGMT-56,678405,GTNMGMT,Feature Request,Resolved,Done,01/04/2013 22:01,01/04/2013 22:37
GTNMGMT-55,678406,GTNMGMT,Feature Request,Resolved,Done,18/02/2013 23:00,01/04/2013 21:58
GTNMGMT-54,678407,GTNMGMT,Feature Request,Resolved,Done,20/12/2012 08:04,07/02/2013 22:04
GTNMGMT-53,678408,GTNMGMT,Bug,Resolved,Cannot Reproduce Bug,01/12/2012 02:56,04/12/2012 02:25
GTNMGMT-52,678409,GTNMGMT,Bug,Resolved,Duplicate Issue,01/12/2012 00:04,01/12/2012 00:24
GTNMGMT-51,678410,GTNMGMT,Enhancement,Resolved,Done,16/11/2012 16:22,07/02/2013 22:08
GTNMGMT-50,678411,GTNMGMT,Enhancement,Open,,13/11/2012 00:03,
GTNMGMT-49,678412,GTNMGMT,Bug,Closed,Done,16/10/2012 21:17,16/10/2012 21:23
GTNMGMT-48,678413,GTNMGMT,Feature Request,Resolved,Done,09/10/2012 02:31,01/11/2012 03:49
GTNMGMT-47,678414,GTNMGMT,Feature Request,Resolved,Done,28/07/2012 08:49,02/04/2013 02:43
GTNMGMT-46,678415,GTNMGMT,Feature Request,Resolved,Done,10/07/2012 04:27,07/02/2013 22:09
GTNMGMT-45,678416,GTNMGMT,Feature Request,Resolved,Done,11/04/2012 04:05,07/02/2013 22:06
GTNMGMT-44,678417,GTNMGMT,Bug,Resolved,Done,23/03/2012 00:29,23/03/2012 07:50
GTNMGMT-43,678418,GTNMGMT,Bug,Closed,Done,14/03/2012 04:42,09/10/2012 03:45
GTNMGMT-42,678419,GTNMGMT,Feature Request,Resolved,Done,14/02/2012 04:38,01/04/2013 22:37
GTNMGMT-41,678420,GTNMGMT,Bug,Resolved,Out of Date,03/02/2012 01:54,07/02/2013 22:16
GTNMGMT-40,678421,GTNMGMT,Bug,Resolved,Done,02/02/2012 01:34,02/02/2012 01:51
GTNMGMT-39,678422,GTNMGMT,Bug,Resolved,Won't Fix,01/02/2012 22:36,24/02/2012 00:39
