Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
WELDINT-8,416485,WELDINT,Feature Request,Closed,Deferred,25/07/2009 23:55,22/02/2010 18:02
WELDINT-7,416486,WELDINT,Feature Request,Closed,Duplicate Issue,28/08/2009 06:43,20/01/2010 20:26
WELDINT-5,416487,WELDINT,Feature Request,Closed,Out of Date,17/08/2009 01:10,22/02/2010 18:31
WELDINT-19,416475,WELDINT,Bug,Closed,Done,14/10/2009 19:57,07/05/2010 08:06
WELDINT-11,416483,WELDINT,Bug,Closed,Done,23/09/2009 04:30,25/09/2009 04:29
WELDINT-60,416458,WELDINT,Bug,Closed,Done,10/05/2010 23:58,23/05/2010 01:08
WELDINT-57,416459,WELDINT,Task,Closed,Done,13/04/2010 20:10,13/04/2010 20:11
WELDINT-55,416460,WELDINT,Bug,Closed,Done,09/03/2010 02:50,01/04/2010 22:27
WELDINT-10,416484,WELDINT,Task,Closed,Done,23/07/2009 05:22,23/07/2009 05:25
WELDINT-54,416461,WELDINT,Bug,Closed,Duplicate Issue,08/03/2010 15:53,13/03/2010 10:31
WELDINT-53,416462,WELDINT,Bug,Closed,Rejected,08/03/2010 05:11,08/03/2010 05:43
WELDINT-50,416463,WELDINT,Release,Closed,Done,23/02/2010 04:24,23/02/2010 09:14
WELDINT-48,416464,WELDINT,Task,Closed,Done,20/02/2010 00:03,20/02/2010 04:29
WELDINT-47,416465,WELDINT,Task,Closed,Done,20/02/2010 00:02,20/02/2010 04:27
WELDINT-39,416466,WELDINT,Bug,Closed,Done,29/01/2010 16:52,02/02/2010 20:50
WELDINT-35,416467,WELDINT,Feature Request,Closed,Done,18/01/2010 23:17,27/01/2010 02:49
WELDINT-23,416474,WELDINT,Bug,Closed,Out of Date,30/10/2009 00:41,17/12/2009 17:29
WELDINT-32,416468,WELDINT,Bug,Closed,Duplicate Issue,18/01/2010 17:22,22/02/2010 18:40
WELDINT-29,416469,WELDINT,Feature Request,Closed,Out of Date,11/11/2009 22:27,22/02/2010 18:01
WELDINT-28,416470,WELDINT,Bug,Closed,Done,11/11/2009 20:10,11/11/2009 22:03
WELDINT-26,416471,WELDINT,Feature Request,Closed,Rejected,04/11/2009 06:30,21/02/2010 06:57
WELDINT-25,416472,WELDINT,Bug,Closed,Out of Date,22/10/2009 20:09,10/11/2009 20:38
WELDINT-24,416473,WELDINT,Bug,Closed,Out of Date,22/10/2009 20:05,10/11/2009 20:37
WELDINT-18,416476,WELDINT,Bug,Closed,Done,29/06/2009 21:10,14/07/2009 23:18
WELDINT-17,416477,WELDINT,Bug,Closed,Rejected,20/07/2009 20:49,16/09/2009 04:23
WELDINT-16,416478,WELDINT,Bug,Closed,Done,25/04/2009 02:29,30/07/2009 01:54
WELDINT-15,416479,WELDINT,Feature Request,Closed,Done,06/03/2009 00:57,24/08/2009 14:04
WELDINT-14,416480,WELDINT,Feature Request,Closed,Done,15/09/2009 06:57,16/09/2009 20:33
WELDINT-13,416481,WELDINT,Feature Request,Closed,Done,17/08/2009 01:09,28/08/2009 06:42
WELDINT-12,416482,WELDINT,Feature Request,Closed,Done,08/03/2009 00:04,04/06/2009 06:48
WELDINT-2,416488,WELDINT,Bug,Closed,Out of Date,14/05/2009 22:08,03/08/2010 23:55
