 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.35,0.94,0.91,0.95,0.94,0.74,0.32
01:00 - 02:00,0.38,0.7,0.8,0.78,0.78,0.57,0.31
02:00 - 03:00,0.44,0.69,0.7,0.69,0.71,0.41,0.22
03:00 - 04:00,0.42,0.67,0.76,0.74,0.68,0.44,0.23
04:00 - 05:00,0.45,0.64,0.73,0.72,0.71,0.43,0.22
05:00 - 06:00,0.43,0.57,0.7,0.62,0.67,0.46,0.24
06:00 - 07:00,0.42,0.6,0.72,0.69,0.59,0.33,0.21
07:00 - 08:00,0.41,0.6,0.59,0.65,0.52,0.27,0.19
08:00 - 09:00,0.45,0.61,0.63,0.62,0.55,0.24,0.14
09:00 - 10:00,0.48,0.59,0.64,0.58,0.58,0.21,0.17
10:00 - 11:00,0.6,0.66,0.79,0.78,0.61,0.14,0.13
11:00 - 12:00,0.62,0.7,0.82,0.74,0.71,0.15,0.11
12:00 - 13:00,0.61,0.64,0.72,0.75,0.62,0.15,0.11
13:00 - 14:00,0.69,0.59,0.61,0.61,0.52,0.15,0.13
14:00 - 15:00,0.7,0.8,0.79,0.73,0.62,0.13,0.11
15:00 - 16:00,0.83,0.86,0.93,0.83,0.72,0.17,0.15
16:00 - 17:00,0.95,0.93,0.9,0.94,0.81,0.19,0.17
17:00 - 18:00,0.84,1.04,0.97,0.96,0.86,0.24,0.23
18:00 - 19:00,0.79,0.95,0.94,0.99,0.73,0.27,0.28
19:00 - 20:00,0.77,0.85,0.84,0.82,0.77,0.45,0.3
20:00 - 21:00,0.71,0.82,0.75,0.83,0.69,0.31,0.3
21:00 - 22:00,0.75,0.81,0.76,0.81,0.76,0.21,0.33
22:00 - 23:00,0.91,0.98,0.89,1.04,0.8,0.32,0.28
23:00 - 00:00,0.97,0.91,0.95,0.93,0.83,0.3,0.33
