 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.29,0.43,0.47,0.4,1.5,0.84,0.23
01:00 - 02:00,0.45,0.39,0.53,0.77,0.92,0.58,0.28
02:00 - 03:00,0.34,0.37,0.38,0.35,0.93,0.49,0.2
03:00 - 04:00,0.27,0.31,0.36,1.27,0.95,0.31,0.18
04:00 - 05:00,0.36,0.33,0.39,0.45,1.1,0.29,0.13
05:00 - 06:00,0.4,0.35,0.42,0.5,1.03,0.26,0.18
06:00 - 07:00,0.39,0.47,0.38,0.63,1.1,0.19,0.19
07:00 - 08:00,0.36,0.35,0.4,0.54,2.06,0.19,0.13
08:00 - 09:00,0.45,0.38,0.36,0.65,1.99,0.31,0.13
09:00 - 10:00,0.88,0.43,0.4,0.46,0.95,0.16,0.07
10:00 - 11:00,0.62,0.77,0.55,1.31,1.36,0.04,0.06
11:00 - 12:00,0.56,0.63,0.56,0.79,1.24,0.08,0.06
12:00 - 13:00,0.55,0.61,0.46,0.83,0.98,0.06,0.03
13:00 - 14:00,0.45,0.6,0.4,0.87,0.66,0.02,0.06
14:00 - 15:00,0.61,0.58,0.54,0.67,0.8,0.06,0.05
15:00 - 16:00,0.62,0.8,0.69,1.73,1.31,0.07,0.07
16:00 - 17:00,3.82,0.82,0.79,1.7,4.27,0.09,0.06
17:00 - 18:00,0.68,0.64,0.77,1.67,1.26,0.12,0.19
18:00 - 19:00,0.41,0.63,0.59,1.06,0.9,0.36,0.16
19:00 - 20:00,0.42,0.41,0.42,1.55,1.13,0.36,0.24
20:00 - 21:00,0.35,0.52,0.38,1.57,0.96,0.29,0.19
21:00 - 22:00,0.34,0.58,0.35,0.54,0.45,0.22,0.25
22:00 - 23:00,0.35,0.67,0.43,1.33,0.71,0.21,0.21
23:00 - 00:00,0.35,0.63,0.54,1.12,0.7,0.2,0.24
