 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.09,0.27,0.2,0.15,0.14,0.14,0.02
01:00 - 02:00,0.06,0.11,0.08,0.11,0.09,0.2,0.01
02:00 - 03:00,0.14,0.14,0.14,0.09,0.13,0.05,0.02
03:00 - 04:00,0.03,0.07,0.14,0.1,0.12,0.05,0.04
04:00 - 05:00,0.02,0.1,0.01,0.07,0.02,0.01,0.02
05:00 - 06:00,0.02,0.01,0.0,0.02,0.05,0.02,0.01
06:00 - 07:00,0.0,0.03,0.0,0.02,0.05,0.0,0.01
07:00 - 08:00,0.01,0.01,0.01,0.02,0.01,0.01,0.02
08:00 - 09:00,0.02,0.01,0.02,0.04,0.03,0.0,0.0
09:00 - 10:00,0.04,0.02,0.02,0.05,0.11,0.02,0.0
10:00 - 11:00,0.04,0.12,0.05,0.03,0.02,0.0,0.0
11:00 - 12:00,0.08,0.06,0.15,0.13,0.06,0.02,0.01
12:00 - 13:00,0.2,0.12,0.12,0.19,0.18,0.05,0.02
13:00 - 14:00,0.81,0.97,0.73,0.75,1.07,0.04,0.05
14:00 - 15:00,2.2,1.81,1.8,1.95,1.52,0.09,0.03
15:00 - 16:00,2.43,2.22,2.04,1.9,12.37,0.06,0.07
16:00 - 17:00,1.68,1.59,1.71,1.51,1.95,0.07,0.06
17:00 - 18:00,1.4,1.7,1.65,1.57,1.71,0.11,0.06
18:00 - 19:00,2.08,2.2,2.07,1.36,1.83,0.12,0.17
19:00 - 20:00,1.72,2.13,2.0,1.91,1.85,0.06,0.06
20:00 - 21:00,1.72,2.07,1.88,1.65,1.8,0.04,0.06
21:00 - 22:00,2.24,1.56,1.45,1.43,1.3,0.02,0.07
22:00 - 23:00,1.15,0.86,0.89,0.8,0.61,0.08,0.04
23:00 - 00:00,0.38,0.25,0.34,0.26,0.16,0.06,0.07
