 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,3,12,10,4,6,4
01:00 - 02:00,0,2,13,6,8,10,2
02:00 - 03:00,3,2,14,3,6,4,2
03:00 - 04:00,6,3,4,6,10,7,1
04:00 - 05:00,3,5,1,10,1,5,2
05:00 - 06:00,2,3,3,13,2,7,1
06:00 - 07:00,7,5,3,5,4,8,2
07:00 - 08:00,3,5,2,6,10,2,6
08:00 - 09:00,4,6,4,9,11,1,1
09:00 - 10:00,7,1,6,1,6,3,3
10:00 - 11:00,18,4,6,7,4,6,0
11:00 - 12:00,1,1,0,2,2,8,0
12:00 - 13:00,4,2,2,5,5,4,0
13:00 - 14:00,7,2,2,2,8,2,4
14:00 - 15:00,6,1,5,2,2,2,6
15:00 - 16:00,1,5,5,3,3,4,3
16:00 - 17:00,0,1,3,5,6,1,1
17:00 - 18:00,2,5,2,7,3,0,1
18:00 - 19:00,3,0,8,3,9,2,3
19:00 - 20:00,4,1,8,2,5,5,0
20:00 - 21:00,4,5,2,3,1,1,2
21:00 - 22:00,0,0,2,4,3,1,2
22:00 - 23:00,4,7,2,6,4,3,3
23:00 - 00:00,2,6,3,8,3,3,6
