 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.36,0.09,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.09,0.09,0.0,0.0,0.0
02:00 - 03:00,0.0,0.18,0.09,0.18,0.0,0.0,0.0
03:00 - 04:00,0.18,0.54,0.45,1.45,1.0,0.09,0.0
04:00 - 05:00,1.0,0.63,1.27,1.0,0.9,0.09,0.0
05:00 - 06:00,1.27,1.09,2.35,1.63,0.72,0.0,0.09
06:00 - 07:00,0.81,0.63,0.81,1.72,0.9,0.0,0.0
07:00 - 08:00,1.09,0.81,1.0,1.99,0.45,0.0,0.0
08:00 - 09:00,0.81,1.54,1.63,1.09,0.54,0.0,0.0
09:00 - 10:00,1.72,1.36,2.44,1.18,1.72,0.09,0.09
10:00 - 11:00,1.54,1.81,2.08,1.36,2.35,0.0,0.0
11:00 - 12:00,1.45,1.9,2.17,1.99,2.81,0.0,0.09
12:00 - 13:00,1.63,1.36,1.9,1.54,1.18,0.0,0.0
13:00 - 14:00,1.45,1.63,1.54,1.36,0.81,0.0,0.0
14:00 - 15:00,0.72,1.09,1.27,1.27,1.0,0.0,0.27
15:00 - 16:00,0.36,0.9,1.36,0.63,0.72,0.0,0.0
16:00 - 17:00,0.54,1.72,0.72,1.18,0.27,0.0,0.36
17:00 - 18:00,0.72,0.36,0.72,0.63,1.0,0.0,0.27
18:00 - 19:00,0.45,0.18,0.18,0.54,0.18,0.0,0.0
19:00 - 20:00,0.09,0.27,0.36,0.0,0.09,0.09,0.09
20:00 - 21:00,0.45,0.18,0.18,0.18,0.0,0.0,0.0
21:00 - 22:00,0.09,0.18,0.63,0.27,0.09,0.09,0.0
22:00 - 23:00,0.63,0.27,0.36,0.0,0.0,0.09,0.18
23:00 - 00:00,0.09,0.09,0.09,0.0,0.0,0.0,0.0
