 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.43,0.65,0.0,0.22,0.0,0.43
01:00 - 02:00,0.22,0.43,0.22,0.43,0.22,0.0,0.0
02:00 - 03:00,0.22,0.22,0.87,0.65,0.0,0.43,0.0
03:00 - 04:00,0.22,0.22,1.08,0.22,0.43,0.0,0.22
04:00 - 05:00,0.22,0.43,1.52,0.43,0.22,0.0,0.22
05:00 - 06:00,0.22,0.65,0.65,0.65,0.87,0.22,0.22
06:00 - 07:00,1.3,0.65,1.95,0.65,0.43,0.0,0.43
07:00 - 08:00,0.65,1.95,0.87,0.87,1.52,0.22,0.87
08:00 - 09:00,0.43,0.65,2.6,0.87,0.0,0.22,1.3
09:00 - 10:00,1.52,0.65,1.3,0.22,1.08,1.52,0.65
10:00 - 11:00,1.73,0.65,0.87,0.87,1.73,0.43,0.22
11:00 - 12:00,1.08,0.43,0.22,1.3,0.65,0.87,0.22
12:00 - 13:00,0.65,1.3,0.87,0.43,0.43,0.0,0.87
13:00 - 14:00,0.65,0.0,1.08,1.08,0.43,0.43,0.0
14:00 - 15:00,0.87,0.65,0.65,1.08,0.87,0.0,0.22
15:00 - 16:00,0.43,1.52,0.22,0.65,0.65,0.22,0.22
16:00 - 17:00,0.65,0.65,1.52,0.65,1.08,0.22,0.65
17:00 - 18:00,0.65,0.87,0.43,0.43,0.65,0.43,0.22
18:00 - 19:00,0.43,0.22,1.08,1.3,0.65,0.43,0.22
19:00 - 20:00,0.87,0.87,0.43,0.65,0.65,0.65,1.08
20:00 - 21:00,0.22,0.43,0.43,1.08,0.22,0.65,0.22
21:00 - 22:00,0.43,0.87,0.22,0.43,0.0,1.3,0.0
22:00 - 23:00,0.65,0.87,0.65,0.87,0.22,0.65,0.43
23:00 - 00:00,1.08,0.43,0.43,0.22,0.22,0.43,0.22
