System,Group,Duration Analysed (days),Start Date & Time (date),End Date & Time (date),Total PBIs (PBIs),Filtered PBIs (PBIs),Planned Arrivals (PBIs),Unplanned Arrivals (PBIs),Cancelled Arrivals (PBIs),Net Arrivals (PBIs),Services (PBIs),Measured System Size (PBIs),Planned Arrival Rate - alpha (PBIs/day),Unplanned Arrival Rate - epsilon (PBIs/day),Cancelled Rate - gamma (PBIs/day),Service Rate - mu (PBIs/day),Psi,Nu,Zeta,Inventory Days,Strategy,alpha R^2,epsilon R^2,gamma,mu R^2,Date/Time of Analysis,Notes
PROJQUAY,Last100,99,2021-09-26 21:25:39,2022-01-04 18:14:32, , ,160,131,38,N/A,293,-39,1.756,1.304,0.481,3.11,1.206,0.574,0.843,203.215,Catch-up,0.992,0.984,0.962,0.98,2025-03-17 21:47:52.708153,,
