 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,1,3,1,1,0
01:00 - 02:00,0,1,2,0,1,1,0
02:00 - 03:00,3,2,4,1,3,4,0
03:00 - 04:00,4,9,7,7,7,0,0
04:00 - 05:00,5,12,8,21,8,1,1
05:00 - 06:00,9,9,8,17,12,0,1
06:00 - 07:00,10,10,7,6,15,0,1
07:00 - 08:00,9,12,6,11,7,0,0
08:00 - 09:00,15,12,23,13,13,0,0
09:00 - 10:00,31,51,40,26,41,1,0
10:00 - 11:00,22,37,36,35,49,2,1
11:00 - 12:00,28,34,41,25,41,3,1
12:00 - 13:00,24,29,21,23,25,0,4
13:00 - 14:00,32,28,28,38,21,2,6
14:00 - 15:00,45,28,32,29,28,0,2
15:00 - 16:00,15,25,31,21,13,0,2
16:00 - 17:00,21,29,31,25,27,0,3
17:00 - 18:00,24,24,15,16,8,0,0
18:00 - 19:00,15,13,11,13,11,0,2
19:00 - 20:00,9,24,11,9,10,0,2
20:00 - 21:00,11,4,8,19,12,0,1
21:00 - 22:00,5,4,14,9,6,0,3
22:00 - 23:00,11,6,3,2,2,0,7
23:00 - 00:00,0,4,1,0,0,0,3
