 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,63,84,76,74,67,19,3
01:00 - 02:00,52,57,65,63,62,12,5
02:00 - 03:00,30,46,54,42,40,12,6
03:00 - 04:00,56,70,62,54,45,10,3
04:00 - 05:00,60,56,63,63,48,7,2
05:00 - 06:00,55,58,63,54,33,4,5
06:00 - 07:00,64,59,44,70,63,7,1
07:00 - 08:00,76,52,65,64,59,8,4
08:00 - 09:00,61,70,56,58,60,4,3
09:00 - 10:00,62,68,58,65,53,2,5
10:00 - 11:00,49,51,60,70,76,3,4
11:00 - 12:00,47,52,50,55,53,6,8
12:00 - 13:00,56,71,71,63,54,7,6
13:00 - 14:00,62,81,96,75,71,10,5
14:00 - 15:00,72,84,67,88,66,6,2
15:00 - 16:00,72,75,88,82,77,5,5
16:00 - 17:00,65,69,92,60,66,8,9
17:00 - 18:00,60,52,64,80,44,6,10
18:00 - 19:00,48,51,100,72,58,4,5
19:00 - 20:00,53,50,78,68,60,4,9
20:00 - 21:00,67,56,74,64,52,12,12
21:00 - 22:00,67,64,65,66,50,6,10
22:00 - 23:00,59,74,72,69,41,8,19
23:00 - 00:00,65,78,67,83,32,6,37
