 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,1,0,1,0,0,2
01:00 - 02:00,1,2,1,0,2,0,0
02:00 - 03:00,0,0,2,0,0,1,2
03:00 - 04:00,2,1,0,0,0,1,0
04:00 - 05:00,1,0,3,1,1,1,0
05:00 - 06:00,1,1,1,4,0,0,0
06:00 - 07:00,1,1,12,9,4,2,0
07:00 - 08:00,17,34,25,21,17,2,0
08:00 - 09:00,26,34,32,39,30,5,8
09:00 - 10:00,28,21,34,24,29,11,5
10:00 - 11:00,20,19,34,39,73,10,10
11:00 - 12:00,13,21,46,31,19,0,10
12:00 - 13:00,15,31,38,19,24,4,5
13:00 - 14:00,21,28,35,34,40,8,3
14:00 - 15:00,28,28,50,31,36,1,0
15:00 - 16:00,24,30,39,15,14,1,0
16:00 - 17:00,20,15,33,26,20,5,2
17:00 - 18:00,3,4,7,15,26,14,0
18:00 - 19:00,3,8,13,8,10,3,8
19:00 - 20:00,42,14,20,6,1,8,3
20:00 - 21:00,7,19,32,11,19,4,0
21:00 - 22:00,3,20,14,3,6,5,2
22:00 - 23:00,3,2,9,3,5,4,1
23:00 - 00:00,3,1,3,0,0,1,0
