 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.33,0.24,0.22,0.22,0.33,0.04,0.11
01:00 - 02:00,0.2,0.2,0.29,0.16,0.11,0.09,0.09
02:00 - 03:00,0.29,0.44,0.35,0.53,0.4,0.07,0.04
03:00 - 04:00,0.69,0.82,0.57,0.75,0.68,0.05,0.04
04:00 - 05:00,0.68,1.02,0.95,1.15,1.06,0.09,0.11
05:00 - 06:00,1.0,1.15,1.44,1.08,0.84,0.09,0.11
06:00 - 07:00,0.97,1.04,1.09,0.82,0.95,0.05,0.05
07:00 - 08:00,1.11,1.02,1.3,1.0,1.13,0.05,0.09
08:00 - 09:00,1.22,1.53,1.75,1.26,1.28,0.11,0.05
09:00 - 10:00,1.39,1.57,1.99,1.84,1.44,0.18,0.09
10:00 - 11:00,1.33,1.72,2.01,1.92,1.37,0.13,0.18
11:00 - 12:00,1.44,2.12,1.53,2.03,1.08,0.22,0.15
12:00 - 13:00,1.55,1.2,1.04,0.93,0.97,0.13,0.05
13:00 - 14:00,0.82,0.99,1.06,0.62,0.77,0.15,0.18
14:00 - 15:00,1.04,0.82,1.26,0.99,0.44,0.04,0.11
15:00 - 16:00,0.77,0.73,1.48,0.78,0.62,0.11,0.26
16:00 - 17:00,0.57,0.71,0.78,0.62,0.49,0.18,0.13
17:00 - 18:00,0.64,0.91,0.95,0.51,0.42,0.18,0.11
18:00 - 19:00,0.4,0.93,0.44,0.62,0.35,0.07,0.15
19:00 - 20:00,0.38,0.33,0.36,0.27,0.13,0.13,0.09
20:00 - 21:00,0.33,0.38,0.42,0.33,0.15,0.07,0.26
21:00 - 22:00,0.24,0.29,0.24,0.2,0.07,0.07,0.09
22:00 - 23:00,0.22,0.26,0.22,0.13,0.15,0.09,0.16
23:00 - 00:00,0.13,0.27,0.2,0.29,0.05,0.07,0.16
