 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,4,5,4,4,2,0
01:00 - 02:00,1,1,4,5,6,0,0
02:00 - 03:00,3,2,7,2,1,0,0
03:00 - 04:00,0,0,1,4,5,0,0
04:00 - 05:00,0,3,7,6,2,2,1
05:00 - 06:00,19,12,5,18,2,0,0
06:00 - 07:00,19,13,24,24,18,0,0
07:00 - 08:00,10,21,24,23,21,0,0
08:00 - 09:00,18,7,19,11,7,0,1
09:00 - 10:00,20,23,30,22,15,0,0
10:00 - 11:00,30,23,39,28,24,1,1
11:00 - 12:00,14,21,17,17,10,0,2
12:00 - 13:00,12,18,18,16,8,1,1
13:00 - 14:00,20,21,34,50,15,0,1
14:00 - 15:00,24,23,32,36,25,0,0
15:00 - 16:00,24,26,15,22,23,0,2
16:00 - 17:00,20,32,25,23,15,0,3
17:00 - 18:00,14,13,31,19,12,0,3
18:00 - 19:00,20,27,22,16,19,1,1
19:00 - 20:00,18,31,27,40,26,2,0
20:00 - 21:00,29,25,28,19,11,1,1
21:00 - 22:00,23,20,17,16,14,0,3
22:00 - 23:00,20,14,8,8,10,0,0
23:00 - 00:00,20,4,1,4,3,0,0
