 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,7,4,13,11,3,3
01:00 - 02:00,0,13,9,8,12,8,2
02:00 - 03:00,0,12,9,18,15,16,0
03:00 - 04:00,1,9,9,10,8,23,3
04:00 - 05:00,0,5,16,8,11,4,2
05:00 - 06:00,4,8,3,7,10,7,5
06:00 - 07:00,13,10,4,11,25,28,0
07:00 - 08:00,14,3,19,7,10,20,1
08:00 - 09:00,9,11,10,10,11,14,2
09:00 - 10:00,11,9,12,5,7,12,1
10:00 - 11:00,8,7,6,3,4,8,1
11:00 - 12:00,3,5,3,9,2,1,2
12:00 - 13:00,2,7,9,2,4,3,5
13:00 - 14:00,1,8,11,4,3,6,1
14:00 - 15:00,2,6,5,9,10,0,4
15:00 - 16:00,10,9,8,5,2,4,4
16:00 - 17:00,6,8,5,18,2,7,4
17:00 - 18:00,9,6,5,15,10,1,0
18:00 - 19:00,4,3,9,5,3,0,0
19:00 - 20:00,5,3,6,6,3,0,1
20:00 - 21:00,3,5,7,10,8,0,0
21:00 - 22:00,9,6,12,4,10,1,1
22:00 - 23:00,6,11,8,12,11,5,1
23:00 - 00:00,6,9,11,14,10,1,1
