 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,16,6,9,7,4,0
01:00 - 02:00,0,7,7,3,3,3,0
02:00 - 03:00,3,3,1,2,4,0,0
03:00 - 04:00,1,2,2,0,4,0,0
04:00 - 05:00,0,5,5,13,3,0,0
05:00 - 06:00,2,20,10,4,7,2,0
06:00 - 07:00,9,9,13,5,7,0,0
07:00 - 08:00,12,16,26,21,17,0,0
08:00 - 09:00,27,19,29,55,19,0,0
09:00 - 10:00,44,26,41,50,23,2,0
10:00 - 11:00,29,42,41,28,34,0,0
11:00 - 12:00,66,50,38,33,23,0,0
12:00 - 13:00,85,35,63,61,30,1,0
13:00 - 14:00,70,62,89,68,54,2,3
14:00 - 15:00,109,57,98,72,58,2,0
15:00 - 16:00,71,66,97,66,93,0,0
16:00 - 17:00,41,50,43,45,32,2,1
17:00 - 18:00,42,55,70,69,59,0,2
18:00 - 19:00,28,368,79,49,33,2,0
19:00 - 20:00,26,276,33,51,55,0,3
20:00 - 21:00,54,40,180,62,33,3,2
21:00 - 22:00,24,28,15,17,12,0,2
22:00 - 23:00,9,26,9,13,4,0,0
23:00 - 00:00,5,49,3,3,5,0,1
