 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.07,0.66,0.86,0.33,0.66,0.13,0.0
01:00 - 02:00,0.13,0.53,0.6,0.4,0.26,0.13,0.0
02:00 - 03:00,0.13,0.26,0.53,0.2,0.4,0.33,0.07
03:00 - 04:00,0.46,0.2,0.13,0.2,0.07,0.13,0.0
04:00 - 05:00,0.4,0.4,0.26,0.07,0.13,0.33,0.07
05:00 - 06:00,0.66,0.26,0.46,0.4,0.33,0.0,0.07
06:00 - 07:00,0.13,0.66,0.73,0.46,0.46,0.13,0.07
07:00 - 08:00,0.46,1.06,0.86,0.4,0.53,0.26,0.26
08:00 - 09:00,0.53,0.53,1.26,0.99,1.06,0.0,0.13
09:00 - 10:00,1.26,0.73,0.99,1.19,0.99,0.13,0.2
10:00 - 11:00,0.99,0.99,0.46,0.73,0.99,0.2,0.07
11:00 - 12:00,0.73,0.46,0.99,0.53,0.66,0.13,0.13
12:00 - 13:00,0.73,1.26,1.13,1.06,0.66,0.26,0.33
13:00 - 14:00,0.79,0.66,1.66,0.66,0.73,0.13,0.13
14:00 - 15:00,1.46,1.39,0.66,0.53,1.13,0.33,0.07
15:00 - 16:00,1.06,1.19,1.52,0.99,0.6,0.26,0.2
16:00 - 17:00,0.79,0.93,1.46,0.99,1.19,0.13,0.33
17:00 - 18:00,0.99,0.93,0.66,0.99,0.93,0.07,0.26
18:00 - 19:00,1.19,0.93,1.52,0.99,0.86,0.46,0.26
19:00 - 20:00,0.66,0.86,0.86,0.93,0.79,0.13,0.07
20:00 - 21:00,1.13,1.26,1.13,1.06,0.6,0.33,0.13
21:00 - 22:00,1.06,1.59,0.66,1.13,0.66,0.2,0.07
22:00 - 23:00,0.73,1.46,0.73,1.26,1.06,0.2,0.26
23:00 - 00:00,0.66,0.99,0.66,0.86,0.66,0.2,0.2
