Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
SWSQE-1408,14389432,SWSQE,QE Task,false,Resolved,Done,2021-12-13 14:40:45,2021-12-15 06:10:12
SWSQE-1407,14385024,SWSQE,QE Task,false,Resolved,Done,2021-12-10 11:36:44,2021-12-10 13:54:56
SWSQE-1406,14384405,SWSQE,QE Task,false,Resolved,Done,2021-12-10 07:53:50,2021-12-10 08:25:47
SWSQE-1402,14379928,SWSQE,Bug,false,Resolved,Done,2021-12-08 08:04:51,2021-12-10 08:27:15
SWSQE-1401,14376885,SWSQE,QE Task,false,Coding In Progress,,2021-12-06 16:32:13,
SWSQE-1398,14371273,SWSQE,Story,false,Coding In Progress,,2021-12-02 11:21:34,
SWSQE-1397,14371117,SWSQE,QE Task,false,Resolved,Done,2021-12-02 09:46:45,2021-12-06 13:00:17
SWSQE-1394,14366286,SWSQE,Story,false,Resolved,Done,2021-11-30 10:35:08,2021-12-02 08:08:31
SWSQE-1393,14364150,SWSQE,QE Task,false,Open,,2021-11-29 11:49:13,
SWSQE-1391,14357617,SWSQE,QE Task,false,Coding In Progress,,2021-11-23 10:46:59,
SWSQE-1389,14354052,SWSQE,QE Task,false,Open,,2021-11-19 21:12:31,
SWSQE-1385,14349835,SWSQE,Story,false,Open,,2021-11-17 17:25:08,
SWSQE-1384,14348824,SWSQE,QE Task,false,Resolved,Done,2021-11-17 11:18:35,2021-11-17 14:11:22
SWSQE-1383,14347758,SWSQE,QE Task,false,Resolved,Done,2021-11-16 17:30:14,2021-11-17 15:43:00
SWSQE-1382,14347188,SWSQE,QE Task,false,Coding In Progress,,2021-11-16 14:26:05,
SWSQE-1381,14347174,SWSQE,QE Task,false,Open,,2021-11-16 14:16:24,
SWSQE-1380,14342544,SWSQE,QE Task,false,Resolved,Done,2021-11-12 15:51:51,2021-12-06 06:42:25
SWSQE-1379,14341279,SWSQE,QE Task,false,Resolved,Done,2021-11-11 20:40:02,2021-11-12 16:54:20
SWSQE-1378,14341111,SWSQE,QE Task,false,Resolved,Done,2021-11-11 17:43:14,2021-11-11 19:52:55
SWSQE-1377,14330942,SWSQE,QE Task,false,Resolved,Done,2021-11-05 13:19:25,2021-11-05 13:36:04
SWSQE-1376,14324296,SWSQE,QE Task,false,Coding In Progress,,2021-11-02 19:29:06,
SWSQE-1375,14315932,SWSQE,QE Task,false,Coding In Progress,,2021-10-27 14:22:19,
SWSQE-1373,14270692,SWSQE,QE Task,false,Resolved,Done,2021-09-29 12:51:01,2021-10-08 14:13:33
SWSQE-1372,14267894,SWSQE,QE Task,false,Resolved,Done,2021-09-28 06:54:05,2021-09-28 15:26:12
SWSQE-1371,14263878,SWSQE,QE Task,false,Resolved,Done,2021-09-24 05:19:05,2021-09-24 10:13:48
SWSQE-1370,14254051,SWSQE,QE Task,false,Resolved,Done,2021-09-17 13:53:48,2021-09-20 04:53:20
SWSQE-1369,14252448,SWSQE,QE Task,false,Resolved,Done,2021-09-16 15:50:46,2021-09-22 11:30:29
SWSQE-1368,14239982,SWSQE,QE Task,false,Resolved,Done,2021-09-09 09:18:26,2021-09-09 13:05:22
SWSQE-1367,14239970,SWSQE,QE Task,false,Resolved,Done,2021-09-09 08:38:04,2021-09-10 09:35:51
SWSQE-1366,14238515,SWSQE,QE Task,false,Resolved,Done,2021-09-08 12:07:39,2021-09-09 10:38:39
SWSQE-1365,14238011,SWSQE,QE Task,false,Open,,2021-09-08 07:02:49,
SWSQE-1364,14237805,SWSQE,QE Task,false,Resolved,Done,2021-09-08 06:50:39,2021-09-28 06:20:21
SWSQE-1363,14236892,SWSQE,QE Task,false,Resolved,Done,2021-09-07 14:24:22,2021-09-08 07:20:57
SWSQE-1362,14235525,SWSQE,QE Task,false,Coding In Progress,,2021-09-06 18:49:52,
SWSQE-1361,14206296,SWSQE,QE Task,false,Resolved,Done,2021-08-17 06:18:39,2021-09-28 06:46:53
SWSQE-1360,14206294,SWSQE,QE Task,false,Coding In Progress,,2021-08-17 06:17:07,
SWSQE-1359,13433323,SWSQE,QE Task,false,Resolved,Done,2021-08-05 09:26:31,2021-11-24 10:25:05
SWSQE-1358,13428433,SWSQE,QE Task,false,Resolved,Done,2021-07-30 07:46:11,2021-08-04 10:48:17
SWSQE-1357,13413601,SWSQE,QE Task,false,Resolved,Done,2021-07-14 17:25:28,2021-11-02 06:50:40
SWSQE-1356,13403138,SWSQE,QE Task,false,Resolved,Done,2021-07-02 10:28:45,2021-07-14 11:19:54
SWSQE-1355,13403137,SWSQE,QE Task,false,Resolved,Done,2021-07-02 10:27:37,2021-07-12 08:42:17
SWSQE-1354,13390012,SWSQE,QE Task,false,Resolved,Done,2021-06-22 08:25:24,2021-06-22 11:03:48
SWSQE-1353,13389726,SWSQE,QE Task,false,Resolved,Done,2021-06-22 05:44:19,2021-08-04 10:43:41
SWSQE-1352,13389725,SWSQE,QE Task,false,Resolved,Done,2021-06-22 05:42:23,2021-06-25 14:25:46
SWSQE-1351,13376831,SWSQE,QE Task,false,Open,,2021-06-10 06:54:09,
SWSQE-1350,13372115,SWSQE,QE Task,false,Resolved,Done,2021-06-04 07:26:00,2021-06-10 09:45:32
SWSQE-1349,13364451,SWSQE,Task,false,Open,,2021-05-26 07:39:49,
SWSQE-1348,13360889,SWSQE,QE Task,false,Resolved,Done,2021-05-21 11:02:55,2021-05-21 11:03:36
SWSQE-1347,13358946,SWSQE,QE Task,false,Resolved,Done,2021-05-20 08:53:21,2021-06-09 11:06:00
SWSQE-1346,13354740,SWSQE,Bug,false,Resolved,Done,2021-05-18 09:49:26,2021-05-18 10:48:18
SWSQE-1345,13350825,SWSQE,Task,false,Open,,2021-05-13 09:37:17,
SWSQE-1344,13350318,SWSQE,Task,false,Resolved,Done,2021-05-12 16:01:54,2021-05-20 08:43:45
SWSQE-1343,13343099,SWSQE,Task,false,Resolved,Done,2021-05-05 16:07:39,2021-05-06 11:40:51
SWSQE-1342,13342065,SWSQE,Task,false,Closed,Done,2021-05-04 22:18:01,2021-06-11 20:59:29
SWSQE-1341,13336513,SWSQE,Task,false,Resolved,Done,2021-04-29 06:37:04,2021-04-29 17:28:24
SWSQE-1340,13335195,SWSQE,Task,false,Resolved,Done,2021-04-28 07:55:32,2021-05-20 08:46:18
SWSQE-1339,13334310,SWSQE,Task,false,Resolved,Done,2021-04-27 11:45:33,2021-04-29 17:28:43
SWSQE-1338,13334076,SWSQE,Task,false,Open,,2021-04-27 07:54:42,
SWSQE-1337,13334061,SWSQE,Task,false,Open,,2021-04-27 07:11:06,
SWSQE-1336,13333963,SWSQE,Task,false,Resolved,Done,2021-04-27 06:30:18,2021-06-08 07:24:33
SWSQE-1335,13325497,SWSQE,Bug,false,Open,,2021-04-19 13:41:16,
SWSQE-1334,13325468,SWSQE,Task,false,Resolved,Done,2021-04-19 13:16:18,2021-04-19 13:17:29
SWSQE-1331,13322792,SWSQE,QE Task,false,Resolved,Done,2021-04-15 10:05:17,2021-04-15 10:06:13
SWSQE-1330,13322091,SWSQE,QE Task,false,Resolved,Done,2021-04-14 17:59:00,2021-04-19 12:18:44
SWSQE-1328,13321749,SWSQE,Story,false,Open,,2021-04-14 13:08:39,
SWSQE-1326,13316328,SWSQE,Bug,false,Resolved,Done,2021-04-12 06:18:17,2021-08-26 13:43:41
SWSQE-1325,13310699,SWSQE,Task,false,Resolved,Done,2021-04-06 15:57:48,2021-05-18 13:49:28
SWSQE-1323,13310692,SWSQE,Task,false,Closed,Out of Date,2021-04-06 15:55:26,2021-11-02 06:13:54
SWSQE-1316,13306415,SWSQE,Story,false,Coding In Progress,,2021-03-31 02:25:38,
SWSQE-1315,13305406,SWSQE,QE Task,false,Resolved,Done,2021-03-30 07:11:21,2021-03-30 07:11:41
SWSQE-1313,13303236,SWSQE,QE Task,false,Resolved,Done,2021-03-26 08:42:39,2021-03-31 02:22:12
SWSQE-1312,13303144,SWSQE,QE Task,false,Open,,2021-03-26 06:58:10,
SWSQE-1311,13300076,SWSQE,Bug,false,Resolved,Done,2021-03-24 06:04:56,2021-03-29 05:58:42
SWSQE-1309,13294563,SWSQE,QE Task,false,Resolved,Done,2021-03-19 08:56:29,2021-12-06 06:37:47
SWSQE-1308,13291554,SWSQE,QE Task,false,Resolved,Done,2021-03-17 03:26:55,2021-05-17 18:22:00
SWSQE-1307,13291533,SWSQE,QE Task,false,Closed,Duplicate Issue,2021-03-17 02:28:10,2021-03-17 02:40:28
SWSQE-1305,13289263,SWSQE,QE Task,false,Resolved,Done,2021-03-15 05:54:22,2021-03-16 11:58:12
SWSQE-1304,13285717,SWSQE,QE Task,false,Resolved,Done,2021-03-10 09:25:19,2021-04-09 08:58:50
SWSQE-1303,13285121,SWSQE,QE Task,false,Open,,2021-03-09 14:29:17,
SWSQE-1302,13285059,SWSQE,QE Task,false,Resolved,Done,2021-03-09 13:15:02,2021-03-09 14:25:22
SWSQE-1301,13283571,SWSQE,QE Task,false,Resolved,Done,2021-03-08 08:43:37,2021-03-11 08:14:56
SWSQE-1300,13283369,SWSQE,QE Task,false,Resolved,Done,2021-03-08 05:56:13,2021-03-15 05:24:56
SWSQE-1299,13283362,SWSQE,QE Task,false,Reopened,,2021-03-08 05:51:21,
SWSQE-1298,13283336,SWSQE,QE Task,false,Resolved,Done,2021-03-08 05:25:59,2021-03-15 13:32:50
SWSQE-1297,13283335,SWSQE,QE Task,false,Resolved,Done,2021-03-08 05:25:36,2021-03-15 13:32:40
