Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
OSJC-288,14229042,OSJC,Task,false,Open,,2021-09-01 10:24:13,
OSJC-287,12817518,OSJC,Bug,false,Resolved,Cannot Reproduce,2019-07-10 06:38:44,2019-07-24 04:29:23
OSJC-286,12808241,OSJC,Bug,false,Resolved,Done,2019-05-21 13:33:57,2019-06-25 07:58:46
OSJC-285,12807926,OSJC,Bug,false,Resolved,Done,2019-05-20 08:47:58,2019-05-20 11:21:58
OSJC-284,12806304,OSJC,Bug,false,Closed,Done,2019-05-09 12:47:32,2019-05-21 13:25:54
OSJC-283,12767451,OSJC,Enhancement,false,Closed,Done,2018-08-30 09:19:23,2018-09-20 12:03:47
OSJC-282,12734702,OSJC,Bug,false,Resolved,Done,2018-02-16 04:53:12,2018-02-21 10:42:22
OSJC-281,12699490,OSJC,Enhancement,false,Resolved,Done,2017-06-27 09:41:06,2017-09-15 02:22:40
OSJC-280,12674989,OSJC,Bug,false,Closed,Done,2017-02-06 03:50:15,2017-02-06 16:39:23
OSJC-279,12671449,OSJC,Quality Risk,false,Open,,2017-01-16 13:25:33,
OSJC-278,12663467,OSJC,Bug,false,Open,,2016-11-23 16:00:41,
OSJC-276,12662841,OSJC,Bug,false,Open,,2016-11-21 10:52:04,
OSJC-275,12655779,OSJC,Feature Request,false,Closed,Done,2016-10-19 14:08:45,2017-04-03 10:25:51
OSJC-274,12653982,OSJC,Bug,false,Closed,Done,2016-10-10 08:29:54,2016-11-16 16:02:55
OSJC-273,12653618,OSJC,Feature Request,false,Open,,2016-10-06 10:08:54,
OSJC-272,12653603,OSJC,Task,false,Resolved,Done,2016-10-06 08:42:52,2016-10-06 08:51:32
OSJC-271,12650814,OSJC,Feature Request,false,Closed,Done,2016-09-19 10:57:23,2016-09-19 13:15:55
OSJC-270,12647986,OSJC,Feature Request,false,Open,,2016-08-31 13:24:50,
OSJC-269,12642850,OSJC,Bug,false,Closed,Done,2016-08-10 15:24:34,2016-08-12 11:15:07
OSJC-268,12642768,OSJC,Bug,false,Open,,2016-08-10 10:14:20,
OSJC-267,12642461,OSJC,Feature Request,false,Closed,Done,2016-08-08 12:01:10,2016-08-09 08:16:03
OSJC-266,12641581,OSJC,Feature Request,false,Resolved,Done,2016-08-02 08:19:45,2016-08-02 17:27:12
OSJC-265,12641549,OSJC,Feature Request,false,Open,,2016-08-02 06:31:16,
OSJC-264,12641455,OSJC,Bug,false,Closed,Done,2016-08-01 12:25:37,2016-08-02 10:13:23
OSJC-263,12637708,OSJC,Bug,false,Closed,Done,2016-07-05 13:34:11,2016-08-07 09:12:56
OSJC-262,12634921,OSJC,Feature Request,false,Closed,Done,2016-06-23 20:20:11,2016-08-08 11:56:12
OSJC-261,12634918,OSJC,Enhancement,false,Closed,Done,2016-06-23 19:38:08,2016-07-06 16:10:37
OSJC-260,12629625,OSJC,Enhancement,false,Open,,2016-06-06 03:05:21,
