Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
CHE-300,14229146,CHE,Bug,false,Open,,2021-09-01 11:41:22,
CHE-299,12699531,CHE,Bug,false,Closed,Migrated to another ITS,2017-06-27 13:12:36,2017-06-27 15:03:58
CHE-295,12699144,CHE,Enhancement,false,Closed,Migrated to another ITS,2017-06-26 04:22:09,2017-06-27 15:02:12
CHE-293,12696328,CHE,Bug,false,Closed,Done,2017-06-07 10:30:24,2017-06-28 11:39:02
CHE-292,12696274,CHE,Enhancement,false,Closed,Done,2017-06-07 07:53:04,2017-06-07 09:06:08
CHE-291,12696268,CHE,Bug,false,Closed,Migrated to another ITS,2017-06-07 07:35:22,2017-06-28 11:27:40
CHE-289,12696164,CHE,Bug,false,Closed,Migrated to another ITS,2017-06-06 21:10:11,2017-06-28 11:39:55
CHE-288,12696158,CHE,Enhancement,false,Closed,Migrated to another ITS,2017-06-06 19:26:28,2017-06-28 11:38:01
CHE-287,12696156,CHE,Enhancement,false,Closed,Duplicate Issue,2017-06-06 19:03:13,2017-06-27 13:49:28
CHE-286,12696042,CHE,Enhancement,false,Closed,Migrated to another ITS,2017-06-06 10:38:14,2017-07-19 04:06:29
CHE-285,12695991,CHE,Enhancement,false,Closed,Duplicate Issue,2017-06-06 07:47:50,2017-06-16 08:36:32
CHE-284,12695990,CHE,Enhancement,false,Resolved,Done,2017-06-06 07:46:42,2017-06-27 14:49:11
CHE-283,12695923,CHE,Enhancement,false,Closed,Migrated to another ITS,2017-06-05 17:00:08,2017-06-28 11:33:08
CHE-282,12695680,CHE,Enhancement,false,Closed,Migrated to another ITS,2017-06-02 11:56:24,2017-06-27 14:46:00
CHE-281,12695672,CHE,Feature Request,false,Closed,Migrated to another ITS,2017-06-02 11:34:21,2017-06-28 11:31:25
CHE-278,12695138,CHE,Enhancement,false,Closed,Migrated to another ITS,2017-05-31 11:10:16,2017-06-27 13:50:53
CHE-267,12694637,CHE,Bug,false,Closed,Migrated to another ITS,2017-05-29 08:58:12,2017-06-29 06:26:32
CHE-266,12693527,CHE,Bug,false,Closed,Migrated to another ITS,2017-05-23 00:37:21,2017-06-28 12:28:25
CHE-265,12693447,CHE,Task,false,Open,,2017-05-22 09:32:04,
CHE-264,12692928,CHE,Feature Request,false,Closed,Migrated to another ITS,2017-05-18 12:37:36,2017-06-27 14:08:44
CHE-263,12692881,CHE,Task,false,Open,,2017-05-18 09:59:13,
CHE-262,12692650,CHE,Feature Request,false,Resolved,Done,2017-05-17 08:42:17,2017-06-02 06:12:48
CHE-260,12692483,CHE,Task,false,Closed,Migrated to another ITS,2017-05-16 14:13:19,2017-06-28 11:33:52
CHE-259,12692481,CHE,Task,false,Closed,Done,2017-05-16 14:10:12,2017-06-07 10:03:15
CHE-258,12692476,CHE,Task,false,Resolved,Done,2017-05-16 14:05:28,2017-06-07 10:03:32
CHE-257,12692471,CHE,Feature Request,false,Closed,Migrated to another ITS,2017-05-16 13:56:20,2017-06-29 05:13:25
CHE-256,12692468,CHE,Task,false,Closed,Rejected,2017-05-16 13:31:02,2017-06-27 14:24:34
CHE-255,12692467,CHE,Task,false,Closed,Won't Fix,2017-05-16 13:28:55,2017-05-17 08:42:44
CHE-253,12692397,CHE,Enhancement,false,Closed,Won't Fix,2017-05-16 08:06:53,2017-05-16 13:32:02
CHE-252,12691525,CHE,Enhancement,false,Pull Request Sent,,2017-05-10 05:02:43,
CHE-251,12691511,CHE,Enhancement,false,Closed,Done,2017-05-10 04:07:01,2017-05-15 02:35:44
CHE-250,12690985,CHE,Feature Request,false,Pull Request Sent,,2017-05-06 15:34:53,
CHE-249,12690656,CHE,Enhancement,false,Resolved,Done,2017-05-04 05:27:38,2017-05-15 13:06:49
CHE-248,12690312,CHE,Bug,false,Closed,Migrated to another ITS,2017-05-02 16:24:25,2017-07-13 07:11:52
CHE-247,12690269,CHE,Task,false,Closed,Won't Fix,2017-05-02 12:25:08,2019-06-18 08:11:10
CHE-246,12690075,CHE,Feature Request,false,Closed,Duplicate Issue,2017-05-01 14:36:50,2017-05-07 15:25:01
CHE-245,12690065,CHE,Feature Request,false,Resolved,Done,2017-05-01 10:46:37,2017-06-06 05:20:28
CHE-244,12689982,CHE,Feature Request,false,Closed,Migrated to another ITS,2017-04-28 16:00:18,2017-06-28 11:29:44
CHE-243,12689809,CHE,Feature Request,false,Closed,Migrated to another ITS,2017-04-27 23:39:17,2017-06-28 11:42:07
CHE-242,12689783,CHE,Enhancement,false,Closed,Migrated to another ITS,2017-04-27 16:12:44,2017-06-29 08:25:05
CHE-241,12689777,CHE,Task,false,Resolved,Done,2017-04-27 13:32:55,2017-05-04 04:40:01
CHE-240,12689738,CHE,Bug,false,Open,,2017-04-27 10:44:38,
CHE-239,12689737,CHE,Bug,false,Open,,2017-04-27 10:43:13,
CHE-237,12689696,CHE,Bug,false,Resolved,Done,2017-04-27 09:16:20,2017-06-28 11:41:00
CHE-236,12689498,CHE,Bug,false,Closed,Done,2017-04-26 10:21:14,2017-06-27 14:21:36
CHE-235,12689480,CHE,Task,false,Resolved,Done,2017-04-26 09:31:35,2017-06-12 11:32:16
CHE-234,12689448,CHE,Task,false,Closed,Migrated to another ITS,2017-04-26 08:09:54,2017-06-27 14:58:54
CHE-233,12689444,CHE,Task,false,Pull Request Sent,,2017-04-26 07:52:17,
CHE-232,12689441,CHE,Enhancement,false,Resolved,Done,2017-04-26 07:44:38,2017-05-16 07:52:25
CHE-231,12689351,CHE,Enhancement,false,Closed,Migrated to another ITS,2017-04-26 00:22:42,2017-06-27 14:07:12
CHE-230,12689343,CHE,Feature Request,false,Resolved,Done,2017-04-25 18:43:56,2017-05-05 04:09:27
CHE-229,12689326,CHE,Task,false,Closed,Migrated to another ITS,2017-04-25 13:58:36,2017-06-29 10:51:23
CHE-228,12689325,CHE,Task,false,Closed,Migrated to another ITS,2017-04-25 13:52:54,2017-06-27 14:54:08
CHE-227,12689319,CHE,Task,false,Resolved,Done,2017-04-25 13:22:32,2017-05-31 10:24:45
CHE-226,12689318,CHE,Task,false,Closed,Migrated to another ITS,2017-04-25 13:21:19,2017-07-12 13:33:46
CHE-225,12689250,CHE,Enhancement,false,Open,,2017-04-25 09:55:44,
CHE-223,12689154,CHE,Enhancement,false,Closed,Migrated to another ITS,2017-04-25 06:22:54,2017-06-30 05:53:04
CHE-222,12689149,CHE,Enhancement,false,Closed,Migrated to another ITS,2017-04-25 05:54:32,2017-06-27 14:14:59
CHE-221,12689006,CHE,Task,false,Closed,Won't Fix,2017-04-24 09:20:40,2019-06-18 08:10:42
CHE-220,12688937,CHE,Enhancement,false,Resolved,Done,2017-04-24 06:10:34,2017-05-24 09:39:28
CHE-219,12688561,CHE,Feature Request,false,Closed,Done,2017-04-20 23:49:22,2017-04-24 11:03:33
CHE-218,12688552,CHE,Bug,false,Closed,Done,2017-04-20 21:06:19,2017-05-17 07:40:21
