 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:00 - 09:00,0.0,0.0,1.16,0.78,2.33,0.0,0.0
09:00 - 10:00,1.94,0.0,1.16,0.39,6.2,0.0,0.0
10:00 - 11:00,3.1,1.55,3.1,1.16,1.94,0.0,0.0
11:00 - 12:00,3.1,5.43,2.33,2.33,3.1,0.0,0.0
12:00 - 13:00,1.94,2.33,1.94,1.16,0.39,0.0,0.0
13:00 - 14:00,0.39,2.71,0.78,1.16,0.78,0.0,0.0
14:00 - 15:00,0.78,6.98,3.88,3.1,1.16,0.0,0.0
15:00 - 16:00,2.71,3.1,3.88,4.65,3.88,0.0,0.0
16:00 - 17:00,1.55,0.78,1.94,3.88,1.55,0.0,0.0
17:00 - 18:00,0.0,0.0,0.78,0.39,0.39,0.0,0.0
18:00 - 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
