 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,2,10,6,6,3,0
01:00 - 02:00,2,6,1,1,2,11,0
02:00 - 03:00,4,2,0,0,3,10,0
03:00 - 04:00,1,2,2,0,0,1,0
04:00 - 05:00,0,0,1,4,1,0,0
05:00 - 06:00,1,2,8,0,0,1,0
06:00 - 07:00,2,1,9,0,6,0,0
07:00 - 08:00,1,0,2,1,0,0,1
08:00 - 09:00,0,1,0,0,0,0,0
09:00 - 10:00,1,1,0,1,0,0,0
10:00 - 11:00,1,0,0,0,0,0,0
11:00 - 12:00,0,0,2,0,0,0,1
12:00 - 13:00,3,0,2,1,3,1,0
13:00 - 14:00,3,3,3,6,5,0,0
14:00 - 15:00,6,6,1,3,5,1,0
15:00 - 16:00,25,9,12,15,10,18,0
16:00 - 17:00,27,18,12,11,13,2,4
17:00 - 18:00,16,8,12,20,17,3,5
18:00 - 19:00,19,11,5,9,5,1,0
19:00 - 20:00,16,32,9,1,12,0,0
20:00 - 21:00,16,29,19,5,12,0,0
21:00 - 22:00,14,20,21,11,12,0,2
22:00 - 23:00,8,24,7,25,9,0,3
23:00 - 00:00,9,13,10,3,7,0,1
