 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.06,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.06,0.0,0.06,0.0,0.0
02:00 - 03:00,0.23,0.23,0.34,0.0,0.06,0.06,0.0
03:00 - 04:00,1.02,1.24,1.24,0.62,1.02,0.0,0.0
04:00 - 05:00,2.04,1.19,1.98,3.73,1.53,0.0,0.0
05:00 - 06:00,3.0,2.49,1.3,1.53,0.96,0.0,0.0
06:00 - 07:00,1.98,1.19,1.19,1.02,0.96,0.0,0.0
07:00 - 08:00,4.3,2.77,5.54,1.92,2.6,0.0,0.0
08:00 - 09:00,3.62,2.66,3.28,3.34,1.81,0.0,0.0
09:00 - 10:00,3.79,5.37,1.98,2.54,0.73,0.06,0.0
10:00 - 11:00,1.64,1.07,1.81,1.58,0.57,0.06,0.0
11:00 - 12:00,0.62,0.45,0.68,2.04,0.17,0.06,0.0
12:00 - 13:00,0.34,0.34,0.11,0.28,0.57,0.0,0.0
13:00 - 14:00,0.06,0.0,0.34,0.06,0.62,0.17,0.0
14:00 - 15:00,0.4,0.34,0.34,0.06,0.0,0.0,0.0
15:00 - 16:00,0.11,0.0,0.17,0.11,0.23,0.0,0.0
16:00 - 17:00,0.06,0.28,0.17,0.28,0.17,0.0,0.06
17:00 - 18:00,0.28,0.11,0.11,0.4,0.17,0.0,0.0
18:00 - 19:00,0.17,0.17,0.34,0.28,0.06,0.0,0.0
19:00 - 20:00,0.06,0.17,0.4,0.11,0.06,0.0,0.06
20:00 - 21:00,0.11,0.0,0.4,0.0,0.17,0.0,0.06
21:00 - 22:00,0.17,0.11,0.11,0.28,0.06,0.0,0.11
22:00 - 23:00,0.06,0.06,0.0,0.11,0.0,0.0,0.0
23:00 - 00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.23
