 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,7,4,2,3,3,0
01:00 - 02:00,4,11,3,7,6,1,0
02:00 - 03:00,14,17,25,15,16,2,0
03:00 - 04:00,8,16,22,17,31,2,1
04:00 - 05:00,13,22,34,15,23,0,1
05:00 - 06:00,16,11,22,19,14,0,1
06:00 - 07:00,16,42,13,24,13,0,1
07:00 - 08:00,27,59,34,17,23,1,0
08:00 - 09:00,29,47,44,37,32,4,0
09:00 - 10:00,54,69,51,26,38,3,0
10:00 - 11:00,29,35,54,41,31,1,0
11:00 - 12:00,25,29,41,39,38,0,2
12:00 - 13:00,30,15,21,59,30,0,1
13:00 - 14:00,39,22,18,23,20,0,0
14:00 - 15:00,41,43,32,83,17,0,1
15:00 - 16:00,33,37,39,37,15,0,0
16:00 - 17:00,25,33,30,21,10,1,1
17:00 - 18:00,13,20,24,14,17,0,5
18:00 - 19:00,6,14,11,20,7,0,0
19:00 - 20:00,5,2,5,4,4,0,2
20:00 - 21:00,6,4,4,3,1,0,0
21:00 - 22:00,4,2,0,3,1,0,0
22:00 - 23:00,5,1,2,2,1,0,3
23:00 - 00:00,5,0,2,2,0,0,3
