 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.19,0.0,0.19,0.0,0.0,0.19,0.0
02:00 - 03:00,0.39,0.0,0.19,0.0,0.0,0.0,0.0
03:00 - 04:00,0.39,0.58,0.58,0.19,0.97,0.19,0.19
04:00 - 05:00,0.39,0.0,0.77,0.39,0.39,0.0,0.0
05:00 - 06:00,0.58,0.39,0.0,0.39,0.19,0.0,0.0
06:00 - 07:00,0.39,0.39,0.77,0.39,0.39,0.0,0.0
07:00 - 08:00,0.39,0.39,0.39,0.39,0.58,0.0,0.0
08:00 - 09:00,1.35,1.93,0.58,0.97,0.39,0.0,0.0
09:00 - 10:00,1.74,1.74,0.39,0.97,1.74,0.0,0.0
10:00 - 11:00,1.16,1.35,2.32,2.51,0.58,0.0,0.0
11:00 - 12:00,1.35,2.12,1.16,0.97,2.12,0.0,0.0
12:00 - 13:00,1.54,1.16,1.35,1.16,1.54,0.0,0.19
13:00 - 14:00,1.54,1.16,1.16,1.74,1.74,0.0,0.0
14:00 - 15:00,1.93,2.12,0.77,1.54,1.16,0.0,0.19
15:00 - 16:00,1.54,0.97,1.16,2.12,0.77,0.0,0.0
16:00 - 17:00,1.74,1.93,2.12,1.93,1.16,0.19,0.0
17:00 - 18:00,0.97,1.35,1.54,0.58,2.12,0.0,0.19
18:00 - 19:00,1.16,0.97,0.97,1.74,0.77,0.0,0.19
19:00 - 20:00,0.58,0.39,0.39,1.35,0.0,0.0,0.0
20:00 - 21:00,0.77,0.19,0.77,0.97,0.19,0.0,0.19
21:00 - 22:00,0.97,0.39,0.77,0.39,0.19,0.0,0.0
22:00 - 23:00,0.39,0.19,0.39,0.19,0.0,0.0,0.0
23:00 - 00:00,0.19,0.0,0.0,0.19,0.0,0.0,0.19
