 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,0,1,1,0,0,0
01:00 - 02:00,0,0,0,0,0,2,0
02:00 - 03:00,0,0,0,1,1,1,0
03:00 - 04:00,0,0,0,0,0,0,1
04:00 - 05:00,0,2,1,0,0,0,0
05:00 - 06:00,3,1,1,1,0,0,1
06:00 - 07:00,3,0,1,1,1,0,0
07:00 - 08:00,5,6,3,2,6,2,1
08:00 - 09:00,5,9,14,6,3,8,2
09:00 - 10:00,4,9,3,12,15,3,3
10:00 - 11:00,7,11,3,7,7,1,11
11:00 - 12:00,6,13,8,13,10,6,2
12:00 - 13:00,36,10,9,13,10,4,5
13:00 - 14:00,11,8,13,10,14,0,4
14:00 - 15:00,13,6,12,17,13,9,7
15:00 - 16:00,21,13,26,11,12,4,11
16:00 - 17:00,13,11,17,15,9,3,7
17:00 - 18:00,4,6,11,9,4,2,23
18:00 - 19:00,7,7,9,3,3,3,12
19:00 - 20:00,7,6,10,7,2,16,9
20:00 - 21:00,7,8,12,6,8,15,18
21:00 - 22:00,18,14,20,9,4,8,10
22:00 - 23:00,8,10,13,10,8,9,7
23:00 - 00:00,3,2,1,3,2,17,5
