 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.18,0.0,0.0,0.0,0.0
02:00 - 03:00,0.71,0.0,0.0,0.0,0.36,0.0,0.0
03:00 - 04:00,0.18,0.0,0.0,0.0,0.18,0.0,0.0
04:00 - 05:00,0.0,0.0,0.36,0.0,0.0,0.0,0.0
05:00 - 06:00,1.07,1.43,0.36,0.71,0.89,0.0,0.0
06:00 - 07:00,0.0,1.25,0.89,1.25,1.07,0.0,0.0
07:00 - 08:00,0.18,1.07,0.71,1.07,0.53,0.0,0.0
08:00 - 09:00,0.53,1.25,0.53,0.0,0.18,0.0,0.0
09:00 - 10:00,0.18,4.1,0.89,0.53,1.25,0.0,0.0
10:00 - 11:00,0.18,0.36,6.6,1.07,5.35,0.0,1.43
11:00 - 12:00,0.71,2.14,3.74,6.77,1.07,0.0,4.63
12:00 - 13:00,1.07,1.43,1.96,1.6,3.03,0.0,0.71
13:00 - 14:00,0.18,1.07,1.6,0.36,0.18,0.0,0.0
14:00 - 15:00,0.18,1.78,3.03,1.43,0.18,0.0,0.0
15:00 - 16:00,0.18,3.57,0.53,0.71,1.25,0.0,0.0
16:00 - 17:00,0.53,2.5,0.71,0.18,0.18,0.0,0.18
17:00 - 18:00,3.39,1.25,0.18,1.96,0.53,0.0,0.36
18:00 - 19:00,1.07,0.0,0.18,1.07,0.0,0.0,0.36
19:00 - 20:00,0.0,0.0,0.0,0.0,0.18,0.0,0.0
20:00 - 21:00,0.18,0.18,0.0,0.0,0.36,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.18,0.0,0.0,0.36
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
