 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,8,0,3,0,0,0,4
01:00 - 02:00,37,0,3,1,1,0,4
02:00 - 03:00,9,0,40,10,0,0,4
03:00 - 04:00,23,5,12,11,0,2,0
04:00 - 05:00,17,2,8,17,2,0,0
05:00 - 06:00,1,4,0,0,0,0,0
06:00 - 07:00,0,1,0,0,0,0,0
07:00 - 08:00,2,0,0,0,0,0,0
08:00 - 09:00,2,6,18,2,1,0,0
09:00 - 10:00,10,10,13,8,8,0,0
10:00 - 11:00,2,10,9,12,6,0,0
11:00 - 12:00,4,19,6,11,12,0,0
12:00 - 13:00,0,14,4,3,11,1,0
13:00 - 14:00,6,20,2,9,12,0,0
14:00 - 15:00,3,13,15,17,20,0,0
15:00 - 16:00,14,23,5,9,2,0,0
16:00 - 17:00,4,11,6,2,1,0,0
17:00 - 18:00,3,4,3,0,2,0,0
18:00 - 19:00,0,0,0,3,0,0,0
19:00 - 20:00,3,3,2,0,0,0,7
20:00 - 21:00,0,0,5,0,5,0,3
21:00 - 22:00,0,1,4,0,0,0,0
22:00 - 23:00,3,0,0,0,0,0,0
23:00 - 00:00,1,6,0,0,2,0,0
