 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.07,0.04,0.0,0.04,0.07,0.04,0.15
01:00 - 02:00,0.04,0.15,0.04,0.0,0.04,0.15,0.07
02:00 - 03:00,0.0,0.22,0.18,0.04,0.0,0.0,0.07
03:00 - 04:00,0.22,0.15,0.0,0.0,0.04,0.22,0.0
04:00 - 05:00,0.18,0.04,0.04,0.04,0.0,0.04,0.07
05:00 - 06:00,0.04,0.07,0.04,0.0,0.0,0.04,0.25
06:00 - 07:00,0.0,0.29,0.07,0.18,0.04,0.07,0.25
07:00 - 08:00,0.11,0.11,0.07,0.11,0.15,0.04,0.11
08:00 - 09:00,0.15,0.11,0.11,0.07,0.44,0.0,0.04
09:00 - 10:00,0.11,0.4,1.45,0.22,0.25,0.0,0.07
10:00 - 11:00,0.07,0.44,1.23,0.04,0.11,0.04,0.07
11:00 - 12:00,0.18,0.69,9.06,0.07,0.07,0.33,0.22
12:00 - 13:00,0.44,0.0,0.25,0.15,0.22,0.29,3.48
13:00 - 14:00,0.18,0.4,65.3,0.07,0.22,0.11,0.33
14:00 - 15:00,0.0,0.25,0.51,0.18,0.07,0.11,0.07
15:00 - 16:00,0.04,0.58,0.11,0.04,0.0,0.0,0.0
16:00 - 17:00,0.04,0.54,0.07,0.04,0.04,0.04,0.0
17:00 - 18:00,0.15,0.07,0.07,0.04,0.11,0.07,0.04
18:00 - 19:00,0.07,0.25,0.15,0.0,0.07,0.0,0.0
19:00 - 20:00,0.04,0.58,0.07,0.11,0.36,0.0,0.0
20:00 - 21:00,0.04,0.11,0.15,0.47,0.4,0.04,0.18
21:00 - 22:00,0.11,0.04,0.18,0.11,0.25,0.04,0.22
22:00 - 23:00,0.15,0.0,0.07,0.07,0.04,0.0,0.11
23:00 - 00:00,0.04,0.07,0.15,0.04,0.04,0.04,0.04
