 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,180,286,262,269,252,158,170
01:00 - 02:00,315,398,385,375,327,198,198
02:00 - 03:00,409,518,530,454,428,253,184
03:00 - 04:00,436,498,484,504,467,268,224
04:00 - 05:00,292,284,319,291,289,184,187
05:00 - 06:00,363,407,378,393,355,222,168
06:00 - 07:00,521,596,591,570,495,277,219
07:00 - 08:00,578,660,700,655,576,296,268
08:00 - 09:00,710,731,698,711,680,309,292
09:00 - 10:00,748,861,737,719,744,324,341
10:00 - 11:00,636,710,629,620,596,315,359
11:00 - 12:00,567,617,576,523,541,306,322
12:00 - 13:00,644,612,630,612,549,320,401
13:00 - 14:00,664,671,621,643,570,349,397
14:00 - 15:00,699,682,697,682,601,407,433
15:00 - 16:00,687,685,678,639,557,378,417
16:00 - 17:00,541,574,589,576,531,343,379
17:00 - 18:00,504,535,436,479,495,312,366
18:00 - 19:00,534,519,480,494,429,294,334
19:00 - 20:00,475,489,480,475,433,291,350
20:00 - 21:00,522,512,468,473,390,234,333
21:00 - 22:00,499,469,424,435,363,283,301
22:00 - 23:00,384,387,349,356,314,211,262
23:00 - 00:00,294,292,291,286,244,200,176
