 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.36,0.94,0.36,0.36,0.29,0.0,0.0
01:00 - 02:00,0.87,1.23,0.43,0.14,0.14,0.0,0.0
02:00 - 03:00,1.09,1.09,0.58,0.51,0.43,0.0,0.07
03:00 - 04:00,0.8,0.29,0.8,0.65,0.51,0.22,0.07
04:00 - 05:00,1.23,0.51,0.8,1.23,0.14,0.0,0.22
05:00 - 06:00,2.03,1.23,0.29,0.51,0.65,0.0,0.14
06:00 - 07:00,0.94,0.8,1.59,1.01,0.72,0.07,0.07
07:00 - 08:00,1.59,1.16,1.3,0.94,0.72,0.0,0.07
08:00 - 09:00,2.39,1.37,1.01,0.43,0.87,0.0,0.0
09:00 - 10:00,2.89,0.87,1.37,0.94,1.66,11.72,0.0
10:00 - 11:00,1.95,0.87,1.3,1.23,1.01,0.0,0.07
11:00 - 12:00,0.87,0.36,0.8,1.45,0.43,0.07,0.07
12:00 - 13:00,1.66,0.65,0.87,0.87,1.09,0.14,0.0
13:00 - 14:00,0.58,0.94,1.16,0.8,0.87,0.22,0.0
14:00 - 15:00,0.94,0.94,1.09,1.09,0.43,0.0,0.14
15:00 - 16:00,0.72,0.87,1.52,0.58,0.58,0.07,0.22
16:00 - 17:00,1.23,0.43,0.58,1.09,0.51,0.22,0.36
17:00 - 18:00,0.72,0.43,0.65,0.14,0.07,0.07,0.0
18:00 - 19:00,0.51,0.43,0.94,0.22,0.07,0.22,0.0
19:00 - 20:00,0.0,0.0,0.22,0.0,0.22,0.07,0.22
20:00 - 21:00,0.36,0.14,0.14,0.29,0.14,0.0,0.0
21:00 - 22:00,0.14,0.0,0.22,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.14,0.22,0.14,0.07,0.0,0.07
23:00 - 00:00,0.22,0.22,0.22,0.22,0.0,0.0,0.14
