 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.08,0.23,0.0,0.46,0.08,0.0,0.15
01:00 - 02:00,0.0,0.15,0.23,0.15,0.08,0.0,0.31
02:00 - 03:00,0.15,0.23,0.23,0.23,0.31,0.0,0.23
03:00 - 04:00,0.23,0.85,0.31,0.46,0.31,0.08,0.15
04:00 - 05:00,0.31,0.46,0.85,1.08,1.01,0.23,0.08
05:00 - 06:00,0.62,0.62,0.23,0.31,0.85,0.23,0.31
06:00 - 07:00,0.23,1.32,0.62,0.93,1.32,0.08,0.15
07:00 - 08:00,0.7,0.7,0.77,1.32,1.24,0.15,0.08
08:00 - 09:00,1.32,1.39,1.47,1.47,0.7,0.39,0.23
09:00 - 10:00,1.08,0.93,1.47,1.78,1.32,0.62,0.54
10:00 - 11:00,1.55,1.24,1.55,1.39,0.54,0.77,0.08
11:00 - 12:00,1.32,0.93,0.77,1.39,0.93,1.08,0.54
12:00 - 13:00,0.54,1.24,0.77,1.39,1.24,0.23,0.62
13:00 - 14:00,1.55,1.32,2.48,1.63,2.4,0.31,0.31
14:00 - 15:00,1.55,1.01,2.09,0.93,1.08,0.23,0.31
15:00 - 16:00,0.85,1.01,0.54,1.08,0.85,0.31,0.46
16:00 - 17:00,0.85,1.08,1.39,0.7,0.85,0.39,0.23
17:00 - 18:00,0.46,0.77,0.7,1.01,0.46,0.39,0.15
18:00 - 19:00,0.7,0.39,1.08,0.7,0.31,0.31,0.31
19:00 - 20:00,0.46,0.7,0.62,0.54,0.39,0.08,0.08
20:00 - 21:00,0.23,0.39,0.23,0.08,0.23,0.08,0.0
21:00 - 22:00,0.0,0.23,0.15,0.39,0.0,0.08,0.08
22:00 - 23:00,0.0,0.23,0.08,0.23,0.23,0.15,0.15
23:00 - 00:00,0.08,0.23,0.15,0.15,0.08,0.08,0.15
