 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.1,0.11,0.22,0.17,0.18,0.04,0.02
01:00 - 02:00,0.46,0.44,0.46,0.35,0.43,0.04,0.02
02:00 - 03:00,0.64,0.91,0.83,0.72,0.63,0.01,0.02
03:00 - 04:00,0.98,1.27,1.35,0.83,1.0,0.02,0.01
04:00 - 05:00,1.33,1.63,1.51,1.54,1.46,0.02,0.02
05:00 - 06:00,1.28,1.44,1.3,1.88,1.12,0.01,0.03
06:00 - 07:00,1.56,1.57,1.55,1.51,1.27,0.01,0.03
07:00 - 08:00,1.82,1.82,1.67,1.5,1.59,0.03,0.01
08:00 - 09:00,2.31,2.09,1.94,1.82,1.71,0.03,0.02
09:00 - 10:00,1.97,2.31,2.28,1.83,1.57,0.03,0.03
10:00 - 11:00,1.67,1.86,1.8,1.61,1.38,0.03,0.02
11:00 - 12:00,1.01,1.3,1.43,1.32,0.77,0.02,0.04
12:00 - 13:00,0.76,0.61,0.77,0.67,0.5,0.03,0.02
13:00 - 14:00,0.59,0.62,0.73,0.54,0.48,0.01,0.04
14:00 - 15:00,0.59,0.66,0.64,0.6,0.33,0.02,0.02
15:00 - 16:00,0.46,0.55,0.56,0.54,0.49,0.07,0.04
16:00 - 17:00,0.41,0.49,0.56,0.44,1.15,0.05,0.04
17:00 - 18:00,0.37,0.31,0.48,0.44,0.27,0.03,0.04
18:00 - 19:00,0.27,0.28,0.3,0.36,0.2,0.04,0.06
19:00 - 20:00,0.17,0.14,0.25,0.27,0.08,0.02,0.04
20:00 - 21:00,0.2,0.21,0.31,0.17,0.09,0.04,0.08
21:00 - 22:00,0.1,0.22,0.18,0.17,0.05,0.02,0.13
22:00 - 23:00,0.15,0.16,0.23,0.11,0.03,0.0,0.16
23:00 - 00:00,0.1,0.16,0.16,0.16,0.05,0.01,0.08
