 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.14,0.16,0.16,0.18,0.28,0.03,0.01
01:00 - 02:00,0.35,0.69,0.4,0.36,0.3,0.01,0.01
02:00 - 03:00,0.56,0.88,1.17,0.59,0.57,0.01,0.13
03:00 - 04:00,0.76,1.09,1.77,0.86,0.81,0.04,0.03
04:00 - 05:00,1.31,1.08,1.35,1.24,1.18,0.18,0.04
05:00 - 06:00,0.87,1.0,1.47,1.3,0.93,0.11,0.04
06:00 - 07:00,0.83,0.94,1.18,0.96,0.94,0.09,0.08
07:00 - 08:00,1.05,1.33,1.41,1.15,0.9,0.02,0.04
08:00 - 09:00,1.46,1.55,1.59,1.59,1.36,0.11,0.03
09:00 - 10:00,1.82,1.76,1.56,1.68,1.06,0.08,0.09
10:00 - 11:00,2.07,1.96,1.35,1.48,1.21,0.06,0.04
11:00 - 12:00,1.31,1.96,1.41,2.06,1.01,0.06,0.18
12:00 - 13:00,1.0,0.94,0.84,1.02,0.7,0.03,0.03
13:00 - 14:00,0.81,0.7,0.94,0.77,0.69,0.03,0.05
14:00 - 15:00,0.71,0.72,1.0,1.09,0.52,0.02,0.01
15:00 - 16:00,0.63,1.09,1.13,0.92,0.77,0.13,0.04
16:00 - 17:00,0.83,0.79,0.91,0.94,0.6,0.01,0.09
17:00 - 18:00,0.52,0.45,0.56,0.4,0.55,0.18,0.19
18:00 - 19:00,0.19,0.35,0.47,0.38,0.33,0.03,0.12
19:00 - 20:00,0.33,0.32,0.28,0.24,0.41,0.02,0.07
20:00 - 21:00,0.38,0.41,0.29,0.18,0.05,0.02,0.08
21:00 - 22:00,0.15,0.25,0.18,0.28,0.1,0.01,0.14
22:00 - 23:00,0.22,0.28,0.22,0.27,0.03,0.11,0.17
23:00 - 00:00,0.21,0.25,0.26,0.19,0.04,0.03,0.1
