 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,2,10,4,6,15,1
01:00 - 02:00,1,12,11,14,12,9,3
02:00 - 03:00,0,19,6,5,9,9,2
03:00 - 04:00,1,14,15,8,12,10,0
04:00 - 05:00,2,18,19,6,10,4,0
05:00 - 06:00,0,21,13,6,14,8,2
06:00 - 07:00,4,8,13,4,7,7,0
07:00 - 08:00,1,4,9,7,5,5,0
08:00 - 09:00,0,5,9,8,2,3,0
09:00 - 10:00,5,4,4,4,5,1,2
10:00 - 11:00,7,3,2,4,3,0,1
11:00 - 12:00,2,3,1,2,5,1,1
12:00 - 13:00,1,3,4,1,2,0,0
13:00 - 14:00,3,1,2,3,2,0,0
14:00 - 15:00,5,2,3,3,2,1,1
15:00 - 16:00,1,1,3,3,3,0,0
16:00 - 17:00,3,5,5,3,2,0,1
17:00 - 18:00,7,6,9,3,4,2,0
18:00 - 19:00,1,5,5,1,1,0,0
19:00 - 20:00,3,8,3,6,2,0,0
20:00 - 21:00,2,4,5,5,2,1,0
21:00 - 22:00,5,6,4,5,4,2,1
22:00 - 23:00,5,7,11,6,9,2,0
23:00 - 00:00,12,6,6,12,13,0,3
