 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.05,0.0,0.0,0.05,0.0
01:00 - 02:00,0.05,0.0,0.05,0.05,0.05,0.0,0.0
02:00 - 03:00,0.65,0.0,0.14,0.23,0.33,0.05,0.0
03:00 - 04:00,0.7,1.12,0.7,1.21,0.47,0.0,0.0
04:00 - 05:00,1.54,1.44,1.4,1.02,1.44,0.05,0.0
05:00 - 06:00,1.21,1.4,1.54,1.54,1.21,0.0,0.0
06:00 - 07:00,0.93,1.3,1.82,0.88,1.07,0.0,0.05
07:00 - 08:00,0.88,0.93,1.86,1.26,0.65,0.0,0.0
08:00 - 09:00,1.49,2.0,7.4,2.0,1.4,0.05,0.0
09:00 - 10:00,1.26,2.75,2.56,1.96,1.91,0.05,0.0
10:00 - 11:00,2.56,0.98,1.54,2.28,1.44,0.0,0.0
11:00 - 12:00,1.26,0.79,2.09,1.07,0.47,0.05,0.0
12:00 - 13:00,0.42,1.21,3.96,4.8,0.33,0.09,0.0
13:00 - 14:00,0.7,1.02,1.77,1.21,0.61,0.0,0.0
14:00 - 15:00,0.42,0.84,0.84,0.93,0.42,0.0,0.0
15:00 - 16:00,0.51,0.65,0.56,0.37,0.47,0.0,0.0
16:00 - 17:00,0.88,0.93,0.56,0.33,0.19,0.05,0.0
17:00 - 18:00,0.28,0.37,0.28,0.88,0.19,0.05,0.05
18:00 - 19:00,0.19,0.37,0.14,0.09,0.05,0.05,0.0
19:00 - 20:00,0.09,0.23,0.09,0.19,0.09,0.0,0.09
20:00 - 21:00,0.09,0.0,0.0,0.14,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.05,0.0,0.09
22:00 - 23:00,0.0,0.05,0.0,0.0,0.0,0.0,0.05
23:00 - 00:00,0.0,0.0,0.0,0.09,0.0,0.0,0.0
