System,Group,Duration Analysed (days),Start Date & Time (date),End Date & Time (date),Total PBIs (PBIs),Filtered PBIs (PBIs),Planned Arrivals (PBIs),Unplanned Arrivals (PBIs),Cancelled Arrivals (PBIs),Net Arrivals (PBIs),Services (PBIs),Measured System Size (PBIs),Planned Arrival Rate - alpha (PBIs/day),Unplanned Arrival Rate - epsilon (PBIs/day),Cancelled Rate - gamma (PBIs/day),Service Rate - mu (PBIs/day),Psi,Nu,Zeta,Inventory Days,Strategy,alpha R^2,epsilon R^2,gamma R^2,mu R^2,Date/Time of Analysis,Notes
SLIB,All,2246,2006-10-04 10:19:29,2012-11-28 07:47:54,111,111,38,73,23,88,54,34,0.033,0.044,0.01,0.022,0.328,0.429,0.87,1545.455,Scale-up,0.698,0.205,0.797,0.508,2025-03-17 20:07:32.892058,,
