 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.81,0.81,0.69,0.93,0.46,0.23,0.0
01:00 - 02:00,1.16,1.97,0.93,1.39,1.16,0.23,0.23
02:00 - 03:00,1.74,1.97,1.16,1.39,1.39,0.12,0.0
03:00 - 04:00,0.69,0.81,0.81,0.46,0.81,0.35,0.23
04:00 - 05:00,1.04,1.16,1.04,1.39,0.69,0.12,0.23
05:00 - 06:00,0.93,1.5,1.04,1.04,1.39,0.12,0.12
06:00 - 07:00,2.08,0.81,1.27,1.39,1.74,0.58,0.23
07:00 - 08:00,1.5,1.5,1.39,1.39,1.62,0.35,0.35
08:00 - 09:00,1.62,1.39,0.69,1.39,1.27,0.12,0.12
09:00 - 10:00,1.62,1.27,1.16,0.93,1.04,0.0,0.46
10:00 - 11:00,1.04,1.04,1.04,1.04,1.04,0.0,0.12
11:00 - 12:00,1.5,0.93,1.27,0.93,0.58,0.46,0.35
12:00 - 13:00,0.69,1.27,0.81,0.58,0.58,0.0,0.35
13:00 - 14:00,0.69,0.58,0.69,0.93,0.23,0.35,0.0
14:00 - 15:00,0.35,0.46,0.58,0.35,0.23,0.35,0.23
15:00 - 16:00,0.46,0.58,0.69,0.58,0.12,0.0,0.58
16:00 - 17:00,0.12,0.12,0.35,0.0,0.35,0.58,0.35
17:00 - 18:00,0.12,0.81,0.12,0.23,0.12,0.58,0.35
18:00 - 19:00,0.46,0.23,0.58,0.0,0.23,0.12,0.0
19:00 - 20:00,0.12,0.12,0.23,0.46,0.12,0.12,0.23
20:00 - 21:00,0.0,0.58,0.46,0.0,0.0,0.0,0.12
21:00 - 22:00,0.0,0.0,0.12,0.12,0.12,0.12,0.12
22:00 - 23:00,0.46,0.12,0.58,0.0,0.0,0.0,0.12
23:00 - 00:00,0.12,0.12,0.35,0.12,0.0,0.12,0.35
