 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1.42,0.0,0.0,0.28,0.28,0.28,0.0
01:00 - 02:00,0.85,0.57,0.0,0.85,0.57,0.28,0.57
02:00 - 03:00,0.28,0.57,0.57,0.28,0.28,0.57,0.0
03:00 - 04:00,0.28,2.56,0.0,0.0,0.0,0.57,0.28
04:00 - 05:00,0.85,2.28,1.14,0.28,0.28,3.42,0.57
05:00 - 06:00,0.85,1.71,0.28,0.28,0.57,0.0,1.14
06:00 - 07:00,1.42,0.57,0.28,0.28,0.0,0.0,1.14
07:00 - 08:00,0.28,0.0,1.14,0.57,0.28,0.0,3.42
08:00 - 09:00,0.28,0.28,0.0,0.28,0.0,0.28,0.85
09:00 - 10:00,0.0,0.85,0.0,0.28,0.0,0.0,0.57
10:00 - 11:00,0.85,0.57,0.0,0.0,0.28,0.0,0.85
11:00 - 12:00,0.28,0.85,0.28,0.0,0.28,0.28,0.85
12:00 - 13:00,1.71,0.0,0.28,0.57,0.0,0.0,0.28
13:00 - 14:00,0.57,0.0,0.0,0.0,0.57,0.0,0.0
14:00 - 15:00,0.0,0.0,0.57,0.57,0.0,0.0,0.28
15:00 - 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00 - 17:00,0.0,37.32,0.0,0.0,0.0,0.0,0.0
17:00 - 18:00,0.0,1.42,0.28,0.28,0.0,0.0,0.0
18:00 - 19:00,0.57,0.85,0.28,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.85,0.0,0.28,0.0,0.0,0.0
20:00 - 21:00,0.57,0.28,0.28,0.57,0.28,0.0,0.0
21:00 - 22:00,0.28,0.28,0.0,0.28,0.28,0.28,0.0
22:00 - 23:00,0.0,0.28,0.85,0.28,0.0,0.0,0.0
23:00 - 00:00,0.85,0.0,0.57,0.85,0.0,0.28,0.57
