 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,24,21,3,9,5,3
01:00 - 02:00,0,3,5,38,10,9,1
02:00 - 03:00,0,7,5,7,5,6,0
03:00 - 04:00,0,7,7,5,23,3,0
04:00 - 05:00,0,4,1,8,4,4,1
05:00 - 06:00,1,0,0,2,15,1,0
06:00 - 07:00,0,7,1,0,1,0,0
07:00 - 08:00,0,8,0,5,0,0,0
08:00 - 09:00,5,0,5,1,0,3,0
09:00 - 10:00,2,3,0,11,7,1,1
10:00 - 11:00,1,1,11,2,16,1,0
11:00 - 12:00,4,1,2,4,4,0,6
12:00 - 13:00,1,0,1,4,4,1,0
13:00 - 14:00,2,0,1,0,0,1,0
14:00 - 15:00,5,3,0,9,2,0,0
15:00 - 16:00,5,5,3,2,1,0,0
16:00 - 17:00,11,3,2,12,9,0,0
17:00 - 18:00,3,2,12,1,3,0,0
18:00 - 19:00,2,3,3,4,4,0,0
19:00 - 20:00,2,3,1,0,2,0,1
20:00 - 21:00,6,51,5,9,19,0,1
21:00 - 22:00,35,56,32,40,21,0,7
22:00 - 23:00,46,15,55,45,36,0,1
23:00 - 00:00,24,38,14,17,10,3,1
