 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,25,16,29,18,11,5
01:00 - 02:00,1,7,9,22,17,9,3
02:00 - 03:00,0,17,14,14,7,14,0
03:00 - 04:00,0,10,6,8,15,6,0
04:00 - 05:00,0,5,7,9,7,6,1
05:00 - 06:00,3,4,5,2,2,1,0
06:00 - 07:00,0,2,1,0,1,0,0
07:00 - 08:00,0,0,6,0,2,0,0
08:00 - 09:00,2,1,0,0,1,1,1
09:00 - 10:00,6,1,5,7,5,1,2
10:00 - 11:00,4,2,2,6,5,1,0
11:00 - 12:00,2,2,3,3,2,0,3
12:00 - 13:00,0,0,0,2,0,3,0
13:00 - 14:00,3,0,3,3,0,10,0
14:00 - 15:00,4,2,1,6,7,0,1
15:00 - 16:00,12,2,4,5,5,0,0
16:00 - 17:00,13,4,6,7,5,0,0
17:00 - 18:00,1,13,5,5,6,0,0
18:00 - 19:00,7,4,2,5,10,2,3
19:00 - 20:00,9,3,4,4,2,2,1
20:00 - 21:00,15,11,5,7,9,0,2
21:00 - 22:00,27,26,30,38,25,1,3
22:00 - 23:00,29,29,42,56,30,1,0
23:00 - 00:00,13,19,27,15,14,3,3
