 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,1,0,0,0,0
01:00 - 02:00,0,0,1,0,2,0,0
02:00 - 03:00,0,1,0,2,1,0,0
03:00 - 04:00,2,1,1,3,0,0,0
04:00 - 05:00,3,4,11,2,3,0,0
05:00 - 06:00,21,4,6,3,3,0,0
06:00 - 07:00,11,11,7,13,9,0,0
07:00 - 08:00,11,17,16,16,11,0,0
08:00 - 09:00,17,15,17,11,11,2,0
09:00 - 10:00,16,12,16,13,24,0,0
10:00 - 11:00,19,26,25,28,8,0,0
11:00 - 12:00,14,12,22,13,6,0,0
12:00 - 13:00,6,10,20,35,18,1,0
13:00 - 14:00,14,12,20,13,19,0,0
14:00 - 15:00,25,4,17,15,17,0,0
15:00 - 16:00,11,7,23,24,16,0,1
16:00 - 17:00,9,18,10,8,7,2,0
17:00 - 18:00,5,22,7,2,5,3,0
18:00 - 19:00,8,4,1,1,0,1,0
19:00 - 20:00,1,3,8,3,2,0,0
20:00 - 21:00,2,4,3,12,4,0,0
21:00 - 22:00,0,2,4,3,0,0,1
22:00 - 23:00,0,1,0,1,0,0,0
23:00 - 00:00,0,0,0,0,0,0,0
