 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,8,3,5,3,2,0
01:00 - 02:00,0,1,7,5,5,1,1
02:00 - 03:00,0,3,4,1,3,3,0
03:00 - 04:00,4,3,1,3,1,0,1
04:00 - 05:00,2,2,4,6,2,0,1
05:00 - 06:00,1,0,5,2,2,0,1
06:00 - 07:00,7,7,4,9,8,1,0
07:00 - 08:00,5,16,15,9,12,2,1
08:00 - 09:00,20,8,15,23,19,2,5
09:00 - 10:00,20,32,21,20,16,8,6
10:00 - 11:00,28,22,27,22,28,4,3
11:00 - 12:00,20,19,25,22,21,6,8
12:00 - 13:00,28,38,31,27,36,2,3
13:00 - 14:00,33,42,38,31,36,5,5
14:00 - 15:00,30,30,35,38,36,6,3
15:00 - 16:00,22,37,41,37,39,10,4
16:00 - 17:00,31,34,27,29,31,3,7
17:00 - 18:00,13,16,17,18,22,7,11
18:00 - 19:00,7,21,17,5,10,4,4
19:00 - 20:00,19,27,17,16,12,6,6
20:00 - 21:00,18,12,15,13,6,1,8
21:00 - 22:00,14,21,13,14,15,3,5
22:00 - 23:00,3,5,9,4,8,4,1
23:00 - 00:00,4,5,2,9,1,2,1
