 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.18,1.37,1.64,1.66,1.27,1.38,0.16
01:00 - 02:00,0.19,0.96,1.14,1.02,0.91,0.8,0.04
02:00 - 03:00,0.25,0.52,0.66,0.62,0.43,0.34,0.08
03:00 - 04:00,0.25,0.36,0.44,0.43,0.28,0.15,0.1
04:00 - 05:00,0.12,0.29,0.25,0.41,0.34,0.08,0.07
05:00 - 06:00,0.23,0.3,0.28,0.41,0.44,0.12,0.13
06:00 - 07:00,0.26,0.2,0.41,0.36,0.4,0.07,0.08
07:00 - 08:00,0.24,0.27,0.25,0.37,0.36,0.15,0.12
08:00 - 09:00,0.2,0.44,0.25,0.33,0.29,0.04,0.07
09:00 - 10:00,0.22,0.41,0.39,0.24,0.38,0.07,0.03
10:00 - 11:00,0.23,0.23,0.3,0.24,0.27,0.07,0.01
11:00 - 12:00,0.23,0.3,0.24,0.21,0.25,0.03,0.04
12:00 - 13:00,0.18,0.29,0.23,0.35,0.25,0.01,0.02
13:00 - 14:00,0.29,0.58,0.39,0.34,0.34,0.1,0.03
14:00 - 15:00,0.31,0.43,0.54,0.48,0.49,0.04,0.06
15:00 - 16:00,0.7,0.76,0.66,0.72,0.56,0.08,0.05
16:00 - 17:00,1.07,0.95,0.9,0.94,1.04,0.14,0.13
17:00 - 18:00,1.29,1.55,1.34,1.37,1.34,0.17,0.12
18:00 - 19:00,1.66,1.55,1.5,1.78,1.64,0.21,0.19
19:00 - 20:00,1.25,1.41,1.35,1.27,1.31,0.14,0.16
20:00 - 21:00,1.38,1.48,1.35,1.5,1.38,0.13,0.18
21:00 - 22:00,1.85,1.65,1.57,1.6,1.29,0.17,0.13
22:00 - 23:00,1.51,1.77,1.45,1.76,1.57,0.24,0.23
23:00 - 00:00,1.34,1.62,1.72,1.41,1.57,0.13,0.18
