 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.55,0.92,1.16,1.0,0.9,1.11,0.44
01:00 - 02:00,0.51,0.9,0.81,0.67,1.04,0.79,0.39
02:00 - 03:00,0.42,0.83,0.78,0.83,0.65,0.76,0.19
03:00 - 04:00,0.44,0.92,0.72,0.65,0.74,0.76,0.21
04:00 - 05:00,0.44,0.81,0.79,1.02,1.06,0.76,0.33
05:00 - 06:00,0.41,0.71,0.99,0.81,0.56,0.74,0.51
06:00 - 07:00,0.67,0.58,0.65,0.81,0.9,0.67,0.44
07:00 - 08:00,0.26,0.51,0.46,0.35,0.65,0.35,0.25
08:00 - 09:00,0.26,0.25,0.42,0.51,0.56,0.26,0.25
09:00 - 10:00,0.21,0.33,0.21,0.25,0.21,0.21,0.28
10:00 - 11:00,0.41,0.44,0.42,0.28,0.33,0.23,0.14
11:00 - 12:00,0.25,0.12,0.41,0.41,0.21,0.23,0.33
12:00 - 13:00,0.21,0.26,0.23,0.32,0.37,0.23,0.33
13:00 - 14:00,0.26,0.21,0.28,0.26,0.42,0.11,0.26
14:00 - 15:00,0.37,0.26,0.32,0.28,0.32,0.28,0.33
15:00 - 16:00,0.44,0.44,0.53,0.9,0.44,0.26,0.3
16:00 - 17:00,0.71,0.67,1.06,0.63,0.79,0.21,0.25
17:00 - 18:00,0.71,0.86,0.81,1.04,0.99,0.19,0.48
18:00 - 19:00,0.69,0.76,0.88,0.95,0.99,0.41,0.3
19:00 - 20:00,1.09,1.02,0.99,0.86,0.97,0.35,0.23
20:00 - 21:00,0.71,0.83,0.95,1.29,0.69,0.3,0.39
21:00 - 22:00,1.11,1.04,0.97,1.15,1.06,0.32,0.39
22:00 - 23:00,1.34,1.59,1.06,1.3,1.25,0.41,0.21
23:00 - 00:00,1.0,1.2,1.09,1.04,1.27,0.35,0.53
