 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1.04,0.39,0.13,0.26,0.52,0.52,0.78
01:00 - 02:00,0.45,0.45,0.65,0.19,0.32,0.65,0.26
02:00 - 03:00,0.58,0.32,0.84,0.45,0.32,0.19,0.13
03:00 - 04:00,0.71,0.45,0.32,0.32,0.32,0.13,0.19
04:00 - 05:00,0.06,0.19,0.13,0.19,0.13,0.45,0.13
05:00 - 06:00,0.32,0.19,0.19,0.65,0.19,0.26,0.32
06:00 - 07:00,0.26,0.45,0.06,0.32,0.52,0.13,0.26
07:00 - 08:00,0.45,0.91,0.39,0.58,0.32,0.39,0.13
08:00 - 09:00,0.13,0.78,0.65,0.91,0.65,0.26,0.13
09:00 - 10:00,0.78,0.71,0.71,0.39,0.71,0.26,0.06
10:00 - 11:00,1.1,0.32,0.52,0.84,0.65,0.32,0.45
11:00 - 12:00,0.26,0.97,0.65,1.17,1.49,0.32,0.52
12:00 - 13:00,0.58,0.71,0.58,0.65,0.71,0.58,0.45
13:00 - 14:00,0.97,1.3,1.36,0.97,0.84,0.65,0.39
14:00 - 15:00,1.17,0.91,1.3,1.36,0.97,0.39,0.65
15:00 - 16:00,0.97,1.36,1.23,0.97,1.17,0.45,0.52
16:00 - 17:00,0.32,0.52,0.65,0.91,0.39,0.65,0.71
17:00 - 18:00,0.97,0.97,0.97,0.71,0.78,0.65,0.71
18:00 - 19:00,0.45,1.17,0.52,1.36,0.91,0.52,0.52
19:00 - 20:00,0.45,1.04,0.39,0.58,0.39,0.32,0.58
20:00 - 21:00,0.58,1.43,0.71,0.52,0.65,0.19,0.78
21:00 - 22:00,0.58,1.1,1.04,0.52,1.04,1.1,1.3
22:00 - 23:00,0.84,0.71,0.39,0.84,0.97,0.52,0.71
23:00 - 00:00,0.52,0.45,0.26,0.26,0.52,0.39,0.32
