 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.08,0.88,0.24,0.96,0.08,0.24,0.08
01:00 - 02:00,0.16,4.0,0.16,0.08,0.08,0.08,0.0
02:00 - 03:00,0.16,0.64,0.16,0.08,0.16,0.0,0.0
03:00 - 04:00,0.08,0.32,0.08,0.08,0.4,0.0,0.0
04:00 - 05:00,0.0,0.32,0.0,0.08,0.16,0.0,0.0
05:00 - 06:00,0.16,0.0,0.0,0.16,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.08,0.0,0.0
07:00 - 08:00,0.0,0.0,0.0,0.0,0.08,0.0,0.0
08:00 - 09:00,0.0,0.0,0.16,0.0,0.0,0.0,0.0
09:00 - 10:00,0.08,0.0,0.0,0.0,0.08,0.0,0.0
10:00 - 11:00,0.0,0.08,0.0,0.0,0.08,0.0,0.0
11:00 - 12:00,0.0,0.0,0.08,0.0,0.0,0.0,0.08
12:00 - 13:00,0.08,0.08,0.4,0.16,0.0,0.0,0.0
13:00 - 14:00,1.12,0.48,0.24,0.16,0.16,0.08,0.0
14:00 - 15:00,0.4,0.88,0.56,0.4,0.16,0.0,0.16
15:00 - 16:00,1.2,1.84,1.2,0.88,0.64,0.0,0.08
16:00 - 17:00,3.36,1.44,0.72,1.12,1.44,0.24,0.0
17:00 - 18:00,2.16,2.08,4.16,2.72,0.88,0.16,0.08
18:00 - 19:00,1.52,2.56,4.0,1.76,2.64,0.32,0.16
19:00 - 20:00,1.76,1.84,2.08,2.64,1.92,0.0,0.0
20:00 - 21:00,1.92,1.76,1.76,2.24,1.92,0.0,0.56
21:00 - 22:00,1.36,2.48,2.8,1.04,2.16,0.0,2.24
22:00 - 23:00,1.2,1.76,1.84,2.0,0.56,0.0,0.4
23:00 - 00:00,0.48,0.88,1.28,0.8,0.16,0.08,0.32
