 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.25,0.3,0.36,0.22,0.27,0.08,0.0
01:00 - 02:00,0.19,0.27,0.27,0.3,0.27,0.03,0.03
02:00 - 03:00,0.25,0.44,0.33,0.25,0.49,0.03,0.03
03:00 - 04:00,0.25,0.36,0.44,0.33,0.25,0.0,0.08
04:00 - 05:00,0.63,0.66,0.6,0.36,0.36,0.05,0.03
05:00 - 06:00,0.44,0.36,0.27,0.36,0.44,0.03,0.0
06:00 - 07:00,0.38,0.6,0.77,0.38,0.41,0.0,0.03
07:00 - 08:00,0.85,0.88,1.07,0.9,0.66,0.05,0.05
08:00 - 09:00,0.79,1.39,1.15,1.07,0.9,0.11,0.05
09:00 - 10:00,1.07,1.23,1.07,1.12,1.37,0.03,0.08
10:00 - 11:00,1.45,1.29,1.26,0.82,0.98,0.0,0.05
11:00 - 12:00,1.07,0.96,0.96,1.15,0.98,0.08,0.05
12:00 - 13:00,0.93,1.53,1.04,1.31,0.93,0.03,0.03
13:00 - 14:00,1.64,1.45,1.29,1.56,1.15,0.0,0.05
14:00 - 15:00,1.61,1.97,2.24,1.61,1.18,0.0,0.05
15:00 - 16:00,1.61,1.64,1.61,1.53,1.04,0.0,0.05
16:00 - 17:00,1.39,1.56,1.07,1.2,0.93,0.05,0.0
17:00 - 18:00,0.9,1.31,1.39,0.93,0.79,0.05,0.11
18:00 - 19:00,0.93,1.12,1.01,0.9,0.98,0.08,0.05
19:00 - 20:00,0.74,0.93,0.52,1.01,0.82,0.03,0.46
20:00 - 21:00,0.6,0.82,0.52,0.79,0.6,0.0,0.03
21:00 - 22:00,0.68,0.66,0.57,0.44,0.3,0.0,0.08
22:00 - 23:00,0.27,0.41,0.41,0.36,0.11,0.0,0.03
23:00 - 00:00,0.3,0.3,0.38,0.27,0.08,0.03,0.05
