 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.19,1.36,1.36,1.55,0.77,0.77,0.05
01:00 - 02:00,0.44,1.84,0.77,1.02,0.82,0.77,0.1
02:00 - 03:00,0.19,0.77,0.97,1.21,1.11,0.68,0.19
03:00 - 04:00,0.29,1.11,0.82,0.63,0.68,0.82,0.0
04:00 - 05:00,0.15,0.68,1.11,1.02,0.82,1.11,0.34
05:00 - 06:00,0.15,0.68,0.73,0.58,0.82,0.63,0.19
06:00 - 07:00,0.1,0.53,0.63,0.97,0.73,0.29,0.05
07:00 - 08:00,0.1,0.39,0.44,0.73,0.44,0.24,0.1
08:00 - 09:00,0.1,0.34,0.29,0.39,0.44,0.29,0.15
09:00 - 10:00,0.1,0.29,0.29,0.34,0.58,0.19,0.1
10:00 - 11:00,0.24,0.68,0.73,0.19,0.34,0.19,0.05
11:00 - 12:00,0.24,0.1,0.24,0.34,0.44,0.19,0.1
12:00 - 13:00,0.24,0.29,0.24,0.34,0.39,0.34,0.19
13:00 - 14:00,0.1,0.39,0.39,0.58,0.34,0.1,0.05
14:00 - 15:00,0.48,0.15,0.58,0.24,0.63,0.05,0.24
15:00 - 16:00,0.87,0.82,0.82,0.58,0.58,0.29,0.15
16:00 - 17:00,0.63,0.68,1.07,0.92,1.11,0.15,0.15
17:00 - 18:00,0.77,0.53,1.65,1.07,1.21,0.05,0.1
18:00 - 19:00,1.21,1.5,1.26,0.53,1.16,0.1,0.24
19:00 - 20:00,0.82,0.68,0.97,0.77,0.82,0.05,0.05
20:00 - 21:00,1.11,0.77,0.87,0.63,1.16,0.1,0.1
21:00 - 22:00,1.31,1.16,1.02,1.26,0.87,0.19,0.29
22:00 - 23:00,1.31,1.84,1.36,1.26,1.16,0.15,0.15
23:00 - 00:00,0.87,1.55,1.31,2.28,0.92,0.24,0.1
