 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,0,0,0,0,0,0
01:00 - 02:00,0,0,0,0,0,0,0
02:00 - 03:00,0,0,0,0,0,0,0
03:00 - 04:00,1,0,2,0,0,1,0
04:00 - 05:00,1,8,6,6,3,0,0
05:00 - 06:00,7,15,11,0,5,0,1
06:00 - 07:00,11,12,9,11,11,0,0
07:00 - 08:00,4,3,8,9,9,0,0
08:00 - 09:00,5,11,8,8,10,0,0
09:00 - 10:00,10,8,9,7,3,0,0
10:00 - 11:00,12,12,13,6,8,0,0
11:00 - 12:00,10,10,11,3,5,0,0
12:00 - 13:00,3,8,15,2,11,0,0
13:00 - 14:00,4,4,7,9,2,0,0
14:00 - 15:00,0,0,1,0,2,0,0
15:00 - 16:00,0,3,3,2,1,0,0
16:00 - 17:00,0,1,1,0,1,0,0
17:00 - 18:00,0,2,0,0,0,0,0
18:00 - 19:00,0,1,0,0,0,0,0
19:00 - 20:00,0,0,0,0,0,0,0
20:00 - 21:00,0,0,0,0,0,0,0
21:00 - 22:00,0,0,0,0,0,0,0
22:00 - 23:00,0,0,0,0,0,0,0
23:00 - 00:00,0,0,0,0,0,0,3
