 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,1,7,2,2,2,0
01:00 - 02:00,2,4,0,0,1,0,0
02:00 - 03:00,5,1,2,4,1,2,0
03:00 - 04:00,2,2,7,3,1,0,4
04:00 - 05:00,12,4,7,6,5,2,1
05:00 - 06:00,24,6,15,6,5,3,1
06:00 - 07:00,17,18,14,16,6,2,6
07:00 - 08:00,21,21,22,13,5,0,5
08:00 - 09:00,29,17,23,10,9,1,5
09:00 - 10:00,21,30,21,33,9,1,6
10:00 - 11:00,12,18,27,16,10,0,3
11:00 - 12:00,15,18,43,20,9,0,9
12:00 - 13:00,32,19,58,19,11,1,11
13:00 - 14:00,68,39,53,29,25,4,4
14:00 - 15:00,61,26,21,29,32,0,26
15:00 - 16:00,18,36,20,27,15,4,6
16:00 - 17:00,26,22,37,27,28,1,6
17:00 - 18:00,41,46,47,20,41,1,1
18:00 - 19:00,30,16,17,25,14,0,5
19:00 - 20:00,22,17,18,11,6,1,1
20:00 - 21:00,32,18,17,13,27,0,0
21:00 - 22:00,13,11,20,15,5,0,0
22:00 - 23:00,5,4,8,1,2,0,0
23:00 - 00:00,4,6,12,2,3,0,0
